Library Element,AIE_VARIANT,UUT_KERNEL,TT_DATA,TT_TWIDDLE,TP_POINT_SIZE,TP_CASC_LEN,TP_NUM_FRAMES,TP_FFT_NIFFT,TP_SHIFT,TP_API,TP_RND,TP_SAT,TP_SSR,COMPILE,SIM,FUNC,Latency,Throughput,cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,DATA_MEMORY,PROGRAM_MEMORY
dft,AIE,dft,cfloat,cfloat,16,4,32,0,0,0,0,0,4,1,1,1,1293,1160,518,1235,69,16,66276,1554 1678 1586 1586 1586 1586 1678 1554 1678 1554 1586 1586 1586 1586 1554 1678
dft,AIE,dft,cfloat,cfloat,16,1,4,0,0,0,0,0,1,1,1,1,1758,106,710,112,6,1,5551,2970
dft,AIE,dft,cfloat,cfloat,16,2,4,0,0,0,0,0,1,1,1,1,915,226,322,248,9,2,7005,2830 2938
dft,AIE,dft,cfloat,cfloat,16,4,4,0,0,0,0,0,1,1,1,1,776,369,185,432,17,4,9913,2016 2070 2070 2156
dft,AIE,dft,cfloat,cfloat,16,1,4,0,0,0,0,0,2,1,1,1,873,207,341,234,11,2,8030,2996 2996
dft,AIE,dft,cfloat,cfloat,16,2,4,0,0,0,0,0,2,1,1,1,714,288,247,323,18,4,10938,2274 2366 2274 2366
dft,AIE,dft,cfloat,cfloat,16,4,4,0,0,0,0,0,2,1,1,1,563,566,109,740,34,8,16754,1670 1718 1718 1826 1670 1718 1718 1826
dft,AIE,dft,cfloat,cfloat,16,1,4,0,0,0,0,0,4,1,1,1,750,242,289,276,22,4,12988,2318 2318 2318 2318
dft,AIE,dft,cfloat,cfloat,16,2,4,0,0,0,0,0,4,1,1,1,554,410,161,496,38,8,18804,1794 1918 1918 1794 1794 1918 1918 1794
dft,AIE,dft,cfloat,cfloat,16,4,4,0,0,0,0,0,4,1,1,1,560,603,98,816,70,16,30436,1554 1678 1586 1586 1586 1586 1678 1554 1554 1678 1586 1586 1586 1586 1678 1554
dft,AIE,dft,cfloat,cfloat,16,1,8,0,0,0,0,0,1,1,1,1,3288,111,1390,115,6,1,7599,2970
dft,AIE,dft,cfloat,cfloat,16,2,8,0,0,0,0,0,1,1,1,1,1542,250,605,264,10,2,9053,2830 2938
dft,AIE,dft,cfloat,cfloat,16,4,8,0,0,0,0,0,1,1,1,1,968,433,337,474,17,4,11961,2016 2070 2070 2156
dft,AIE,dft,cfloat,cfloat,16,1,8,0,0,0,0,0,2,1,1,1,1530,229,657,243,12,2,11102,2996 2996
dft,AIE,dft,cfloat,cfloat,16,2,8,0,0,0,0,0,2,1,1,1,1190,320,467,342,18,4,14010,2274 2366 2274 2366
dft,AIE,dft,cfloat,cfloat,16,4,8,0,0,0,0,0,2,1,1,1,611,739,181,883,34,8,19826,1670 1718 1718 1826 1670 1718 1718 1826
dft,AIE,dft,cfloat,cfloat,16,1,8,0,0,0,0,0,4,1,1,1,1280,269,553,289,24,4,18108,2318 2318 2318 2318
dft,AIE,dft,cfloat,cfloat,16,2,8,0,0,0,0,0,4,1,1,1,801,500,285,561,38,8,23924,1794 1918 1918 1794 1794 1918 1918 1794
dft,AIE,dft,cfloat,cfloat,16,4,8,0,0,0,0,0,4,1,1,1,699,831,158,1012,71,16,35556,1554 1678 1586 1586 1586 1586 1678 1554 1554 1678 1586 1586 1586 1586 1678 1554
dft,AIE,dft,cfloat,cfloat,24,1,1,0,0,0,0,0,1,1,1,1,1137,82,320,93,6,1,6831,2586
dft,AIE,dft,cfloat,cfloat,24,2,1,0,0,0,0,0,1,1,1,1,1013,125,209,143,9,2,8285,2434 2516
dft,AIE,dft,cfloat,cfloat,24,4,1,0,0,0,0,0,1,1,1,1,1221,151,177,169,17,4,11321,2374 2544 2544 2606
dft,AIE,dft,cfloat,cfloat,24,1,1,0,0,0,0,0,2,1,1,1,824,113,221,135,9,2,8670,2446 2446
dft,AIE,dft,cfloat,cfloat,24,2,1,0,0,0,0,0,2,1,1,1,859,157,158,189,18,4,11578,2452 2520 2452 2520
dft,AIE,dft,cfloat,cfloat,24,4,1,0,0,0,0,0,2,1,1,1,781,240,98,322,36,8,17650,1786 1864 1864 1940 1786 1864 1864 1940
dft,AIE,dft,cfloat,cfloat,24,1,1,0,0,0,0,0,4,1,1,1,510,180,123,243,20,4,14012,1778 1778 1778 1778
dft,AIE,dft,cfloat,cfloat,24,2,1,0,0,0,0,0,4,1,1,1,699,237,96,312,38,8,19828,1926 2026 2026 1926 1926 2026 2026 1926
dft,AIE,dft,cfloat,cfloat,24,4,1,0,0,0,0,0,4,1,1,1,713,324,68,441,69,16,31972,1616 1772 1680 1680 1680 1680 1772 1616 1772 1616 1680 1680 1680 1680 1616 1772
dft,AIE,dft,cfloat,cfloat,24,1,16,0,0,0,0,0,1,1,1,1,11331,96,4912,97,6,1,18351,2604
dft,AIE,dft,cfloat,cfloat,24,2,16,0,0,0,0,0,1,1,1,1,7394,151,3136,153,9,2,19805,2506 2582
dft,AIE,dft,cfloat,cfloat,24,4,16,0,0,0,0,0,1,1,1,1,3667,314,1497,320,17,4,24761,3052 3092 3092 3210
dft,AIE,dft,cfloat,cfloat,24,1,16,0,0,0,0,0,2,1,1,1,7875,136,3472,138,11,2,25950,2494 2494
dft,AIE,dft,cfloat,cfloat,24,2,16,0,0,0,0,0,2,1,1,1,5609,200,2364,203,18,4,28858,2462 2606 2462 2606
dft,AIE,dft,cfloat,cfloat,24,4,16,0,0,0,0,0,2,1,1,1,2043,556,833,577,34,8,38770,2322 2306 2306 2406 2322 2306 2306 2406
dft,AIE,dft,cfloat,cfloat,24,1,16,0,0,0,0,0,4,1,1,1,3869,259,1803,270,22,4,44732,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,24,2,16,0,0,0,0,0,4,1,1,1,2544,418,1115,430,39,8,50548,2574 2474 2474 2574 2574 2474 2474 2574
dft,AIE,dft,cfloat,cfloat,24,4,16,0,0,0,0,0,4,1,1,1,1467,771,591,812,72,16,70372,1846 2036 2090 2036 2036 2090 2036 1846 2090 1846 2036 2036 2036 2036 1846 2090
dft,AIE,dft,cfloat,cfloat,24,1,2,0,0,0,0,0,1,1,1,1,1621,87,642,93,6,1,7599,2604
dft,AIE,dft,cfloat,cfloat,24,2,2,0,0,0,0,0,1,1,1,1,1469,133,420,142,9,2,9053,2506 2582
dft,AIE,dft,cfloat,cfloat,24,4,2,0,0,0,0,0,1,1,1,1,1003,230,230,260,17,4,12217,3052 3092 3092 3210
dft,AIE,dft,cfloat,cfloat,24,1,2,0,0,0,0,0,2,1,1,1,1189,119,462,129,10,2,9822,2494 2494
dft,AIE,dft,cfloat,cfloat,24,2,2,0,0,0,0,0,2,1,1,1,1252,165,332,180,18,4,12730,2462 2606 2462 2606
dft,AIE,dft,cfloat,cfloat,24,4,2,0,0,0,0,0,2,1,1,1,694,358,140,441,36,8,19058,2280 2248 2248 2366 2280 2248 2248 2366
dft,AIE,dft,cfloat,cfloat,24,1,2,0,0,0,0,0,4,1,1,1,678,206,251,241,21,4,16060,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,24,2,2,0,0,0,0,0,4,1,1,1,639,313,163,368,37,8,21876,2574 2474 2474 2574 2574 2474 2474 2574
dft,AIE,dft,cfloat,cfloat,24,4,2,0,0,0,0,0,4,1,1,1,577,452,102,588,70,16,34532,1846 2090 2036 2036 2036 2036 2090 1846 1846 2036 2090 2036 2036 2090 2036 1846
dft,AIE,dft,cfloat,cfloat,24,1,32,0,0,0,0,0,1,1,1,1,22429,97,9792,98,6,1,30639,2604
dft,AIE,dft,cfloat,cfloat,24,2,32,0,0,0,0,0,1,1,1,1,14539,153,6240,153,10,2,32093,2506 2582
dft,AIE,dft,cfloat,cfloat,24,4,32,0,0,0,0,0,1,1,1,1,6905,324,2932,327,18,4,39097,3052 3092 3092 3210
dft,AIE,dft,cfloat,cfloat,24,1,32,0,0,0,0,0,2,1,1,1,15571,137,6936,138,10,2,44382,2494 2494
dft,AIE,dft,cfloat,cfloat,24,2,32,0,0,0,0,0,2,1,1,1,10788,204,4652,206,20,4,47290,2462 2590 2462 2590
dft,AIE,dft,cfloat,cfloat,24,4,32,0,0,0,0,0,2,1,1,1,3757,578,1632,588,36,8,61298,2322 2306 2306 2406 2322 2306 2306 2406
dft,AIE,dft,cfloat,cfloat,24,1,32,0,0,0,0,0,4,1,1,1,7395,268,3529,272,22,4,77500,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,24,2,32,0,0,0,0,0,4,1,1,1,4851,429,2203,435,36,8,83316,2474 2574 2574 2474 2574 2474 2474 2574
dft,AIE,dft,cfloat,cfloat,24,4,32,0,0,0,0,0,4,1,1,1,2606,811,1152,834,70,16,111332,2074 1846 2036 2036 2036 2036 1846 2074 1846 2036 2074 2036 2036 2074 2036 1846
dft,AIE,dft,cfloat,cfloat,24,1,4,0,0,0,0,0,1,1,1,1,3008,92,1252,95,6,1,9135,2604
dft,AIE,dft,cfloat,cfloat,24,2,4,0,0,0,0,0,1,1,1,1,2040,143,808,148,9,2,10589,2506 2582
dft,AIE,dft,cfloat,cfloat,24,4,4,0,0,0,0,0,1,1,1,1,1219,271,412,291,18,4,14009,3052 3092 3092 3210
dft,AIE,dft,cfloat,cfloat,24,1,4,0,0,0,0,0,2,1,1,1,2155,128,894,134,11,2,12126,2494 2494
dft,AIE,dft,cfloat,cfloat,24,2,4,0,0,0,0,0,2,1,1,1,1661,182,623,192,18,4,15034,2462 2606 2462 2606
dft,AIE,dft,cfloat,cfloat,24,4,4,0,0,0,0,0,2,1,1,1,773,450,237,510,34,8,21874,2322 2306 2306 2406 2322 2306 2306 2406
dft,AIE,dft,cfloat,cfloat,24,1,4,0,0,0,0,0,4,1,1,1,1198,234,489,245,23,4,20156,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,24,2,4,0,0,0,0,0,4,1,1,1,810,363,299,401,38,8,25972,2574 2474 2474 2574 2574 2474 2474 2574
dft,AIE,dft,cfloat,cfloat,24,4,4,0,0,0,0,0,4,1,1,1,631,596,173,693,66,16,39652,1846 2090 2036 2036 2036 2036 2090 1846 2090 1846 2036 2036 2036 2036 1846 2090
dft,AIE,dft,cfloat,cfloat,24,1,8,0,0,0,0,0,1,1,1,1,5783,95,2472,97,6,1,12207,2604
dft,AIE,dft,cfloat,cfloat,24,2,8,0,0,0,0,0,1,1,1,1,3825,148,1584,151,10,2,13661,2506 2582
dft,AIE,dft,cfloat,cfloat,24,4,8,0,0,0,0,0,1,1,1,1,2029,300,772,310,18,4,17593,3052 3092 3092 3210
dft,AIE,dft,cfloat,cfloat,24,1,8,0,0,0,0,0,2,1,1,1,4074,133,1757,136,10,2,16734,2494 2494
dft,AIE,dft,cfloat,cfloat,24,2,8,0,0,0,0,0,2,1,1,1,2959,195,1196,200,20,4,19642,2462 2606 2462 2606
dft,AIE,dft,cfloat,cfloat,24,4,8,0,0,0,0,0,2,1,1,1,1186,518,433,556,34,8,27506,2322 2306 2306 2406 2322 2306 2306 2406
dft,AIE,dft,cfloat,cfloat,24,1,8,0,0,0,0,0,4,1,1,1,2015,254,961,266,20,4,28348,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,24,2,8,0,0,0,0,0,4,1,1,1,1395,398,571,420,37,8,34164,2574 2474 2474 2574 2574 2474 2474 2574
dft,AIE,dft,cfloat,cfloat,24,4,8,0,0,0,0,0,4,1,1,1,941,690,317,757,70,16,49892,1846 2090 2036 2036 2036 2036 2090 1846 1846 2090 2036 2036 2036 2036 2090 1846
dft,AIE,dft,cfloat,cfloat,32,1,1,0,0,0,0,0,1,1,1,1,1416,67,546,73,6,1,10671,2970
dft,AIE,dft,cfloat,cfloat,32,2,1,0,0,0,0,0,1,1,1,1,1282,105,351,113,9,2,12125,2818 2842
dft,AIE,dft,cfloat,cfloat,32,4,1,0,0,0,0,0,1,1,1,1,1163,182,188,212,17,4,15033,2088 2084 2084 2170
dft,AIE,dft,cfloat,cfloat,32,1,1,0,0,0,0,0,2,1,1,1,792,122,286,139,11,2,12638,2202 2202
dft,AIE,dft,cfloat,cfloat,32,2,1,0,0,0,0,0,2,1,1,1,763,182,189,211,18,4,15546,2822 2842 2822 2842
dft,AIE,dft,cfloat,cfloat,32,4,1,0,0,0,0,0,2,1,1,1,1099,230,150,275,34,8,21362,2334 2320 2320 2378 2334 2320 2320 2378
dft,AIE,dft,cfloat,cfloat,32,1,1,0,0,0,0,0,4,1,1,1,505,201,162,246,22,4,16572,1778 1778 1778 1778
dft,AIE,dft,cfloat,cfloat,32,2,1,0,0,0,0,0,4,1,1,1,538,273,116,344,38,8,22388,2138 2142 2142 2138 2138 2142 2142 2138
dft,AIE,dft,cfloat,cfloat,32,4,1,0,0,0,0,0,4,1,1,1,772,438,67,597,71,16,34020,1774 1630 1678 1678 1678 1678 1630 1774 1630 1774 1678 1678 1678 1678 1774 1630
dft,AIE,dft,cfloat,cfloat,32,1,16,0,0,0,0,0,1,1,1,1,19804,74,8528,75,6,1,26031,2988
dft,AIE,dft,cfloat,cfloat,32,2,16,0,0,0,0,0,1,1,1,1,12792,117,5424,117,9,2,27485,2906 2908
dft,AIE,dft,cfloat,cfloat,32,4,16,0,0,0,0,0,1,1,1,1,6747,226,2797,228,18,4,30393,2162 2140 2140 2220
dft,AIE,dft,cfloat,cfloat,32,1,16,0,0,0,0,0,2,1,1,1,9862,144,4386,145,10,2,35678,2220 2220
dft,AIE,dft,cfloat,cfloat,32,2,16,0,0,0,0,0,2,1,1,1,6647,221,2862,223,20,4,38586,2850 2892 2850 2892
dft,AIE,dft,cfloat,cfloat,32,4,16,0,0,0,0,0,2,1,1,1,3323,465,1346,477,34,8,44402,2830 2958 2958 2938 2830 2958 2958 2938
dft,AIE,dft,cfloat,cfloat,32,1,16,0,0,0,0,0,4,1,1,1,4895,271,2316,279,22,4,54972,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,32,2,16,0,0,0,0,0,4,1,1,1,3655,389,1611,397,40,8,60788,3114 2946 2946 3114 3114 2946 2946 3114
dft,AIE,dft,cfloat,cfloat,32,4,16,0,0,0,0,0,4,1,1,1,2225,681,937,705,70,16,72420,2366 2274 2260 2260 2260 2260 2274 2366 2274 2366 2260 2260 2260 2260 2366 2274
dft,AIE,dft,cfloat,cfloat,32,1,16,0,0,0,0,0,8,1,1,1,5365,250,2512,254,42,8,93560,2358 2358 2358 2358 2358 2358 2358 2358
dft,AIE,dft,cfloat,cfloat,32,2,16,0,0,0,0,0,8,1,1,1,2513,566,1089,587,77,16,105192,2226 2350 2350 2226 2226 2350 2350 2226 2226 2350 2350 2226 2226 2350 2350 2226
dft,AIE,dft,cfloat,cfloat,32,4,16,0,0,0,0,0,8,1,1,1,1455,1127,545,1198,139,32,128456,1794 1918 1826 1826 1826 1826 1918 1794 1794 1918 1826 1826 1826 1826 1918 1794 1794 1918 1826 1826 1826 1826 1918 1794 1794 1918 1826 1826 1826 1826 1918 1794
dft,AIE,dft,cfloat,cfloat,32,1,1,0,0,0,0,0,8,1,1,1,471,206,152,263,42,8,24440,2272 2272 2272 2272 2272 2272 2272 2272
dft,AIE,dft,cfloat,cfloat,32,2,1,0,0,0,0,0,8,1,1,1,798,323,101,396,76,16,36072,1754 1890 1890 1754 1754 1890 1890 1754 1754 1890 1890 1754 1754 1890 1890 1754
dft,AIE,dft,cfloat,cfloat,32,4,1,0,0,0,0,0,8,1,1,1,821,457,67,606,141,32,59336,1538 1666 1570 1570 1570 1570 1666 1538 1538 1666 1570 1570 1570 1570 1666 1538 1538 1666 1570 1570 1570 1570 1666 1538 1538 1666 1570 1570 1570 1570 1666 1538
dft,AIE,dft,cfloat,cfloat,32,1,2,0,0,0,0,0,1,1,1,1,2680,70,1094,73,6,1,11695,2988
dft,AIE,dft,cfloat,cfloat,32,2,2,0,0,0,0,0,1,1,1,1,1830,108,706,113,10,2,13149,2906 2908
dft,AIE,dft,cfloat,cfloat,32,4,2,0,0,0,0,0,1,1,1,1,1412,197,375,213,18,4,16057,2162 2140 2140 2236
dft,AIE,dft,cfloat,cfloat,32,1,2,0,0,0,0,0,2,1,1,1,1432,129,574,139,11,2,14174,2220 2220
dft,AIE,dft,cfloat,cfloat,32,2,2,0,0,0,0,0,2,1,1,1,1058,193,384,208,18,4,17082,2850 2908 2850 2908
dft,AIE,dft,cfloat,cfloat,32,4,2,0,0,0,0,0,2,1,1,1,902,353,198,414,34,8,22898,2830 2958 2958 2938 2830 2958 2958 2938
dft,AIE,dft,cfloat,cfloat,32,1,2,0,0,0,0,0,4,1,1,1,808,226,312,256,20,4,19132,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,32,2,2,0,0,0,0,0,4,1,1,1,677,312,225,355,39,8,24948,3114 2946 2946 3114 3114 2946 2946 3114
dft,AIE,dft,cfloat,cfloat,32,4,2,0,0,0,0,0,4,1,1,1,690,481,139,575,71,16,36580,2274 2260 2366 2260 2260 2366 2260 2274 2274 2260 2366 2260 2260 2366 2260 2274
dft,AIE,dft,cfloat,cfloat,32,1,2,0,0,0,0,0,8,1,1,1,903,208,349,229,40,8,29048,2358 2358 2358 2358 2358 2358 2358 2358
dft,AIE,dft,cfloat,cfloat,32,2,2,0,0,0,0,0,8,1,1,1,821,423,162,496,78,16,40680,2204 2326 2326 2204 2204 2326 2326 2204 2204 2326 2326 2204 2204 2326 2326 2204
dft,AIE,dft,cfloat,cfloat,32,4,2,0,0,0,0,0,8,1,1,1,691,680,97,824,138,32,63944,1768 1890 1792 1792 1792 1792 1890 1768 1768 1890 1792 1792 1792 1792 1890 1768 1768 1890 1792 1792 1792 1792 1890 1768 1768 1890 1792 1792 1792 1792 1890 1768
dft,AIE,dft,cfloat,cfloat,32,1,32,0,0,0,0,0,1,1,1,1,39379,75,17024,75,6,1,42415,2988
dft,AIE,dft,cfloat,cfloat,32,2,32,0,0,0,0,0,1,1,1,1,25326,118,10816,118,10,2,43869,2906 2908
dft,AIE,dft,cfloat,cfloat,32,4,32,0,0,0,0,0,1,1,1,1,13185,228,5565,230,18,4,46777,2162 2140 2140 2236
dft,AIE,dft,cfloat,cfloat,32,1,32,0,0,0,0,0,2,1,1,1,19530,146,8743,146,10,2,60254,2220 2220
dft,AIE,dft,cfloat,cfloat,32,2,32,0,0,0,0,0,2,1,1,1,13030,223,5694,224,20,4,63162,2850 2892 2850 2892
dft,AIE,dft,cfloat,cfloat,32,4,32,0,0,0,0,0,2,1,1,1,6267,476,2658,482,36,8,68978,2830 2958 2958 2938 2830 2958 2958 2938
dft,AIE,dft,cfloat,cfloat,32,1,32,0,0,0,0,0,4,1,1,1,9560,275,4602,281,22,4,95932,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,32,2,32,0,0,0,0,0,4,1,1,1,7047,396,3195,400,39,8,101748,3114 2946 2946 3114 3114 2946 2946 3114
dft,AIE,dft,cfloat,cfloat,32,4,32,0,0,0,0,0,4,1,1,1,4136,704,1788,715,70,16,113380,2350 2274 2260 2260 2260 2260 2274 2350 2274 2260 2350 2260 2260 2350 2260 2274
dft,AIE,dft,cfloat,cfloat,32,1,32,0,0,0,0,0,8,1,1,1,10501,254,4993,256,45,8,167288,2358 2358 2358 2358 2358 2358 2358 2358
dft,AIE,dft,cfloat,cfloat,32,2,32,0,0,0,0,0,8,1,1,1,4648,586,2162,596,75,16,178920,2334 2226 2226 2334 2226 2334 2334 2226 2226 2334 2334 2226 2226 2334 2334 2226
dft,AIE,dft,cfloat,cfloat,32,4,32,0,0,0,0,0,8,1,1,1,2437,1203,1030,1242,142,32,202184,1918 1794 1826 1826 1826 1826 1794 1918 1794 1918 1826 1826 1826 1826 1918 1794 1794 1826 1918 1826 1826 1918 1826 1794 1794 1918 1826 1826 1826 1826 1918 1794
dft,AIE,dft,cfloat,cfloat,32,1,4,0,0,0,0,0,1,1,1,1,5126,72,2156,74,6,1,13743,2988
dft,AIE,dft,cfloat,cfloat,32,2,4,0,0,0,0,0,1,1,1,1,3397,113,1380,115,9,2,15197,2906 2908
dft,AIE,dft,cfloat,cfloat,32,4,4,0,0,0,0,0,1,1,1,1,1919,212,721,221,17,4,18105,2162 2140 2140 2236
dft,AIE,dft,cfloat,cfloat,32,1,4,0,0,0,0,0,2,1,1,1,2630,138,1116,143,12,2,17246,2220 2220
dft,AIE,dft,cfloat,cfloat,32,2,4,0,0,0,0,0,2,1,1,1,1856,208,738,216,18,4,20154,2850 2908 2850 2908
dft,AIE,dft,cfloat,cfloat,32,4,4,0,0,0,0,0,2,1,1,1,1115,410,362,448,34,8,25970,2830 2958 2958 2938 2830 2958 2958 2938
dft,AIE,dft,cfloat,cfloat,32,1,4,0,0,0,0,0,4,1,1,1,1381,251,632,269,20,4,24252,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,32,2,4,0,0,0,0,0,4,1,1,1,1101,352,423,378,38,8,30068,3114 2946 2946 3114 3114 2946 2946 3114
dft,AIE,dft,cfloat,cfloat,32,4,4,0,0,0,0,0,4,1,1,1,798,579,248,645,66,16,41700,2274 2366 2260 2260 2260 2260 2366 2274 2366 2274 2260 2260 2260 2260 2274 2366
dft,AIE,dft,cfloat,cfloat,32,1,4,0,0,0,0,0,8,1,1,1,1515,231,651,245,42,8,38264,2358 2358 2358 2358 2358 2358 2358 2358
dft,AIE,dft,cfloat,cfloat,32,2,4,0,0,0,0,0,8,1,1,1,930,477,297,538,79,16,49896,2226 2350 2350 2226 2226 2350 2350 2226 2226 2350 2350 2226 2226 2350 2350 2226
dft,AIE,dft,cfloat,cfloat,32,4,4,0,0,0,0,0,8,1,1,1,731,815,163,1025,139,32,73160,1794 1918 1826 1826 1826 1826 1918 1794 1794 1918 1826 1826 1826 1826 1918 1794 1794 1918 1826 1826 1826 1826 1918 1794 1794 1918 1826 1826 1826 1826 1918 1794
dft,AIE,dft,cfloat,cfloat,32,1,8,0,0,0,0,0,1,1,1,1,10019,74,4280,74,6,1,17839,2988
dft,AIE,dft,cfloat,cfloat,32,2,8,0,0,0,0,0,1,1,1,1,6529,115,2728,117,9,2,19293,2906 2908
dft,AIE,dft,cfloat,cfloat,32,4,8,0,0,0,0,0,1,1,1,1,3528,221,1413,226,17,4,22201,2162 2140 2140 2236
dft,AIE,dft,cfloat,cfloat,32,1,8,0,0,0,0,0,2,1,1,1,5056,142,2209,144,11,2,23390,2220 2220
dft,AIE,dft,cfloat,cfloat,32,2,8,0,0,0,0,0,2,1,1,1,3453,216,1446,221,20,4,26298,2850 2908 2850 2908
dft,AIE,dft,cfloat,cfloat,32,4,8,0,0,0,0,0,2,1,1,1,1852,445,690,467,36,8,32114,2830 2958 2958 2938 2830 2958 2958 2938
dft,AIE,dft,cfloat,cfloat,32,1,8,0,0,0,0,0,4,1,1,1,2526,265,1158,276,22,4,34492,1820 1820 1820 1820
dft,AIE,dft,cfloat,cfloat,32,2,8,0,0,0,0,0,4,1,1,1,1958,376,819,390,40,8,40308,3114 2946 2946 3114 3114 2946 2946 3114
dft,AIE,dft,cfloat,cfloat,32,4,8,0,0,0,0,0,4,1,1,1,1281,641,468,683,70,16,51940,2274 2366 2260 2260 2260 2260 2366 2274 2274 2366 2260 2260 2260 2260 2366 2274
dft,AIE,dft,cfloat,cfloat,32,1,8,0,0,0,0,0,8,1,1,1,2801,243,1271,251,36,8,56696,2358 2358 2358 2358 2358 2358 2358 2358
dft,AIE,dft,cfloat,cfloat,32,2,8,0,0,0,0,0,8,1,1,1,1460,533,561,570,75,16,68328,2226 2350 2350 2226 2226 2350 2350 2226 2226 2350 2350 2226 2226 2350 2350 2226
dft,AIE,dft,cfloat,cfloat,32,4,8,0,0,0,0,0,8,1,1,1,970,1011,286,1142,135,32,91592,1794 1918 1826 1826 1826 1826 1918 1794 1794 1918 1826 1826 1826 1826 1918 1794 1918 1794 1826 1826 1826 1826 1794 1918 1794 1918 1826 1826 1826 1826 1918 1794
dft,AIE,dft,cfloat,cfloat,40,1,1,0,0,0,0,0,1,1,1,1,2242,53,895,55,7,1,15535,1820
dft,AIE,dft,cfloat,cfloat,40,2,1,0,0,0,0,0,1,1,1,1,2192,78,598,83,10,2,16989,2334 2446
dft,AIE,dft,cfloat,cfloat,40,4,1,0,0,0,0,0,1,1,1,1,1437,153,297,168,17,4,20025,2332 2292 2292 2388
dft,AIE,dft,cfloat,cfloat,40,1,1,0,0,0,0,0,2,1,1,1,1372,86,533,93,12,2,17630,3314 3314
dft,AIE,dft,cfloat,cfloat,40,2,1,0,0,0,0,0,2,1,1,1,1385,129,349,143,18,4,20538,2884 2996 2884 2996
dft,AIE,dft,cfloat,cfloat,40,4,1,0,0,0,0,0,2,1,1,1,1611,170,278,180,34,8,26610,3004 3066 3066 3118 3004 3066 3066 3118
dft,AIE,dft,cfloat,cfloat,40,1,1,0,0,0,0,0,4,1,1,1,936,127,350,142,21,4,24508,2866 2866 2866 2866
dft,AIE,dft,cfloat,cfloat,40,4,1,0,0,0,0,0,4,1,1,1,965,289,151,333,66,16,42468,2192 2356 2210 2210 2210 2210 2356 2192 2356 2192 2210 2210 2210 2210 2192 2356
dft,AIE,dft,cfloat,cfloat,40,1,16,0,0,0,0,0,1,1,1,1,32724,56,13998,57,7,1,34735,1856
dft,AIE,dft,cfloat,cfloat,40,2,16,0,0,0,0,0,1,1,1,1,22093,85,9286,86,10,2,36189,2434 2530
dft,AIE,dft,cfloat,cfloat,40,4,16,0,0,0,0,0,1,1,1,1,10744,176,4497,177,18,4,41145,2384 2364 2364 2438
dft,AIE,dft,cfloat,cfloat,40,1,16,0,0,0,0,0,2,1,1,1,18989,96,8272,96,12,2,46430,3320 3320
dft,AIE,dft,cfloat,cfloat,40,2,16,0,0,0,0,0,2,1,1,1,12477,150,5287,151,20,4,49338,2976 3042 2976 3042
dft,AIE,dft,cfloat,cfloat,40,4,16,0,0,0,0,0,2,1,1,1,9822,200,3988,200,34,8,59250,3374 3086 3086 3182 3374 3086 3086 3182
dft,AIE,dft,cfloat,cfloat,40,1,16,0,0,0,0,0,4,1,1,1,12800,139,5691,140,22,4,74428,2936 2936 2936 2936
dft,AIE,dft,cfloat,cfloat,40,4,16,0,0,0,0,0,4,1,1,1,5787,331,2390,334,66,16,100068,2478 3124 2398 3124 3124 2398 3124 2478 2478 2398 3124 3124 3124 3124 2398 2478
dft,AIE,dft,cfloat,cfloat,40,1,16,0,0,0,0,0,8,1,1,1,5875,281,2807,285,44,8,130424,1836 1836 1836 1836 1836 1836 1836 1836
dft,AIE,dft,cfloat,cfloat,40,2,16,0,0,0,0,0,8,1,1,1,4280,421,1865,430,76,16,142056,2430 2302 2302 2430 2302 2430 2430 2302 2302 2430 2430 2302 2302 2430 2430 2302
dft,AIE,dft,cfloat,cfloat,40,4,16,0,0,0,0,0,8,1,1,1,2540,736,1085,756,139,32,181704,2314 2450 2542 2542 2542 2542 2450 2314 2450 2314 2542 2542 2542 2542 2314 2450 2450 2314 2542 2542 2542 2542 2314 2450 2450 2314 2542 2542 2542 2542 2314 2450
dft,AIE,dft,cfloat,cfloat,40,1,1,0,0,0,0,0,8,1,1,1,546,219,196,267,38,8,38264,1778 1778 1778 1778 1778 1778 1778 1778
dft,AIE,dft,cfloat,cfloat,40,2,1,0,0,0,0,0,8,1,1,1,699,307,133,375,76,16,49896,2306 2386 2386 2306 2306 2386 2386 2306 2306 2386 2386 2306 2306 2386 2386 2306
dft,AIE,dft,cfloat,cfloat,40,4,1,0,0,0,0,0,8,1,1,1,829,416,102,500,140,32,74184,2022 1918 1930 1930 1930 1930 1918 2022 1918 2022 1930 1930 1930 1930 2022 1918 1918 2022 1930 1930 1930 1930 2022 1918 1918 2022 1930 1930 1930 1930 2022 1918
