Feat_1,Feat_2,Feat_3,Feat_4,Feat_5,Feat_6,Feat_7,Feat_8,Feat_9,Feat_10,Feat_11,Feat_12,Feat_13,Feat_14,Feat_15,Feat_16,Feat_17,Feat_18,Feat_19,Feat_20,Feat_21,Feat_22,Feat_23,Feat_24,Feat_25,Feat_26,Feat_27,Feat_28,Feat_29,Feat_30,Feat_31,Feat_32,Feat_33,Feat_34,Feat_35,Feat_36,Feat_37,Feat_38,Feat_39,Feat_40,Feat_41,Feat_42,Feat_43,Feat_44,Feat_45,Feat_46,Feat_47,Feat_48,Feat_49,Feat_50,Feat_51,Feat_52,Feat_53,Feat_54,Feat_55,Feat_56,Feat_57,Feat_58,Feat_59,Feat_60,Feat_61,Feat_62,Feat_63,Feat_64,Feat_65,Feat_66,Feat_67,Feat_68,Feat_69,Feat_70,Feat_71,Feat_72,Feat_73,Feat_74,Feat_75,Feat_76,Feat_77,Feat_78,Feat_79,Feat_80,Feat_81,Feat_82,Feat_83,Feat_84,Feat_85,Feat_86,Feat_87,Feat_88,Feat_89,Feat_90,Feat_91,Feat_92,Feat_93,Feat_94,Feat_95,Feat_96,Feat_97,Feat_98,Feat_99,Feat_100,Feat_101,Feat_102,Feat_103,Feat_104,Feat_105,Feat_106,Feat_107,Feat_108,Feat_109,Feat_110,Feat_111,Feat_112,Feat_113,Feat_114,Feat_115,Feat_116,Feat_117,Feat_118,Feat_119,Feat_120,Feat_121,Feat_122,Feat_123,Feat_124,Feat_125,Feat_126,Feat_127,Feat_128,Class,Run
59.253,52.235,45.195,37.945,34.331,32.411,29.395,26.986,26.533,26.329,25.594,25.971,27.462,29.156,32.057,37.213,45.671,57.33,64.997,75.224,101.96,159.04,247.89,268.55,197.76,156.59,163.34,218.72,325.45,385.35,287.86,176.42,110.08,72.433,52.332,41.354,32.829,26.58,23.708,22.123,20.815,21.388,25.831,35.041,41.905,32.179,22.394,16.954,13.893,13.183,13.517,12.663,11.014,10.194,9.6266,9.0447,8.7249,8.8009,8.676,8.5492,8.7099,9.0394,9.4174,10.237,12.024,15.327,18.111,15.24,12.103,10.671,10.217,10.278,10.586,11.281,12.337,13.654,15.592,18.379,21.852,26.58,32.904,40.363,48.299,55.441,59.962,61.197,60.068,58.092,56.013,54.232,53.196,52.883,52.831,52.869,52.946,52.482,51.819,51.382,51.298,51.408,52.415,54.135,56.584,60.122,65.083,71.29,79.142,89.026,101.68,118.04,139.87,167.73,205.22,259.02,333.94,431.34,554.34,699.48,817.68,836.7,732.39,577.8,440.09,340.79,261.08,198.64,156.63,130.55,2,6
62.973,52.007,42.868,38.384,35.629,31.624,28.51,27.709,26.961,25.609,25.421,26.445,27.316,28.896,32.232,37.289,45.717,57.666,65.555,76.222,103.72,161.82,251.37,269.64,199.66,163.17,175.89,239.41,339.46,348.29,241.28,148.38,94.333,66.153,50.243,38.896,30.821,26.673,24.002,21.383,20.312,21.837,25.69,34.154,41.3,32.239,22.065,16.401,13.978,13.14,12.492,11.546,10.82,10.185,9.4166,9.0499,8.9828,8.8202,8.5706,8.6265,8.8182,8.9302,9.333,10.268,12.022,15.398,18.259,15.451,12.418,11.293,11.324,12.038,13.367,15.19,17.162,19.028,20.564,21.267,21.31,21.09,20.725,20.153,19.832,19.796,19.784,19.956,20.612,21.291,22.09,23.362,24.822,26.116,27.841,29.619,31.108,32.596,34.573,36.621,39.032,42.355,46.359,51.254,57.409,65.122,74.549,86.826,102.11,121.82,149.39,187.09,236.67,307.29,415.73,569.77,759.67,932.23,998.21,902.83,718.41,528.83,380.93,283.79,223.27,177.12,137.6,112.18,97.108,82.442,2,6
61.541,51.282,46.425,40.693,34.842,31.971,30.635,28.386,26.43,26.312,26.473,26.218,27.083,29.196,31.765,36.093,43.669,54.79,64.216,75.578,102.78,160.26,248.61,266.35,197.56,158.16,166.24,225.33,334.76,385.36,280.03,170.35,108.58,74.142,52.392,40.251,33.436,27.825,23.484,21.672,21.286,21.439,24.686,34.188,43.435,34.365,23.056,17.601,14.672,13.19,13.277,13.064,11.375,10.077,9.6091,9.3119,8.8209,8.5939,8.6727,8.6352,8.5714,8.8264,9.3248,10.071,11.751,14.942,16.847,13.836,11.337,10.335,10.116,10.388,10.973,11.863,13.322,15.321,17.939,21.596,26.36,31.802,37.512,42.586,45.668,46.33,45.439,43.752,41.848,40.337,39.636,39.301,39.52,40.408,41.633,42.55,43.387,44.013,44.311,44.607,45.558,46.935,48.794,51.783,55.761,60.587,66.944,74.963,85.073,98.047,114.75,135.83,164.86,205.5,258.42,330.51,435.27,579.04,742.39,859.6,873.19,772.48,621.03,469.35,344.12,260.05,206.41,166.1,130.47,106.36,2,6
61.136,53.653,47.105,39.394,34.964,33.151,30.408,27.677,27.012,26.811,26.07,26.144,27.522,29.116,31.575,36.086,43.46,54.413,63.849,74.843,101.77,158.79,246.75,264.95,193.94,151.66,154.93,203.43,309.77,408.13,331.84,203.36,124,79.877,56.152,43.641,34.72,27.734,24.185,22.672,21.238,21.49,25.685,35.233,44.171,34.955,23.792,17.89,14.655,13.768,14.41,13.738,11.639,10.427,9.8519,9.2083,8.7714,8.808,8.776,8.5948,8.7315,9.0259,9.4228,10.198,11.921,15.092,16.939,13.856,11.24,10.076,9.6552,9.5822,9.6439,9.9175,10.441,10.936,11.68,12.849,14.207,15.864,18.359,21.436,25.292,30.618,37.73,46.888,59.275,75.271,94.213,114.65,134.07,150.17,162.03,167.92,167.31,160.4,150.39,138.18,125.19,113.44,103.22,94.334,87.306,82.164,78.724,76.831,76.425,77.361,79.604,83.198,88.276,95.243,104.65,117.25,133.9,155.22,181.83,216.41,261.67,317.88,385.42,465.94,546.46,593.09,576.11,503.37,412.43,330.78,2,6
63.868,54.77,45.236,39.115,36.475,33.293,29.545,28.159,27.695,26.509,25.83,26.725,27.734,29.052,31.906,36.578,44.038,55.311,64.463,75.439,102.48,160.09,249.2,265.42,192.41,149.02,148.94,190.66,291.52,416.42,371.93,227.96,133.35,85.033,60.569,45.443,34.555,28.517,25.257,22.656,20.965,22.149,26.374,35.353,44.701,35.923,24.192,17.569,14.833,14.412,14.943,14.133,12.101,10.864,9.7949,9.152,9.0126,8.9344,8.6725,8.6667,8.8915,9.0726,9.4316,10.315,12.079,15.274,17.121,13.98,11.267,10.044,9.5555,9.372,9.3772,9.5946,9.7897,10.086,10.669,11.264,11.911,13.02,14.336,15.735,17.759,20.415,23.346,27.216,32.468,38.817,47.16,58.339,73.098,92.51,118.26,151.63,195.72,251.27,313.84,369.94,404.15,398.05,355.56,297.7,246.07,204.73,170.64,143.53,124.47,111,99.406,90.325,84.344,80.112,76.442,74.196,73.44,73.379,73.931,75.82,78.808,82.743,88.186,95.627,105,117.09,132.85,153.12,178.71,209.22,2,6
64.036,55.208,45.66,39,36.388,33.318,29.55,27.926,27.568,26.436,25.641,26.308,27.362,28.512,31.079,35.304,41.855,52.388,62.831,74.067,99.969,155.44,246.32,277.02,201.9,148.99,139.99,168.64,249.56,380.09,398.97,261.25,151.5,93.906,65.082,48.108,36.288,29.438,25.966,23.215,21.229,22.274,26.614,35.675,45.001,36.106,24.301,17.756,14.807,14.481,15.07,14.34,12.107,10.868,9.8431,9.1244,8.9662,8.9077,8.6214,8.5975,8.814,9.0233,9.3631,10.215,11.954,15.08,16.905,13.805,11.108,9.8839,9.4143,9.205,9.1713,9.3578,9.546,9.7503,10.256,10.822,11.341,12.272,13.434,14.59,16.284,18.476,20.889,23.936,28.118,33.054,39.315,47.699,58.535,72.699,91.708,116.87,150.92,196.67,255.45,326.28,402.05,455.28,456.76,407.96,342.93,281.52,229.01,185.55,154.76,133.17,115.78,101.35,91.323,84.485,78.324,73.193,70.297,68.441,66.661,65.955,66.522,67.541,69.168,72.025,76.002,81.045,87.597,96.373,107.44,121.27,2,6
65.165,55.59,45.378,39.396,36.767,33.35,29.53,28.229,27.767,26.368,25.771,26.523,27.491,28.61,31.251,35.38,41.751,52.333,63.971,75.535,100.99,156.15,254.67,313.58,235.3,160.07,132.29,138.2,181.33,275.5,371.16,308.52,185.26,111.61,74.337,52.729,38.646,31.157,26.986,23.637,21.671,22.712,26.883,35.883,45.399,36.573,24.542,17.791,14.981,14.573,15.08,14.298,12.19,10.91,9.7638,9.1194,9.0054,8.8985,8.6127,8.6096,8.8247,9.0099,9.3521,10.22,11.935,15.055,16.899,13.773,11.113,9.887,9.395,9.1864,9.1869,9.364,9.5231,9.7637,10.291,10.779,11.333,12.289,13.43,14.553,16.296,18.467,20.81,23.91,28.075,32.908,39.127,47.445,58.123,72.223,90.998,116.04,149.93,195.15,253.27,323.78,400.09,454.01,456.02,409.96,346.46,284.06,230.02,186.45,155.74,134.07,115.9,101.36,91.644,84.495,77.965,72.942,70.116,68.046,66.138,65.457,65.904,66.737,68.229,71.024,74.757,79.518,85.795,94.128,104.7,117.81,2,6
59.659,49.198,40.903,37.318,34.325,30.271,27.62,27.2,26.082,24.882,25.182,26.212,27.201,29.271,33.203,39.254,49.596,64.358,75.887,94.046,138.45,222.55,284.53,222.42,155.74,139.67,164.54,197.14,166.85,111.04,75.283,55.378,45.641,43.005,44.928,52.774,72.192,111.85,167.38,162.32,103.23,63.371,42.411,31.608,27.661,25.701,20.538,16.456,14.346,12.985,11.611,10.775,10.501,10.066,9.547,9.4819,9.5775,9.4909,9.6125,10.058,10.642,11.633,13.508,16.921,23.34,31.891,30.651,22.407,18.204,17.519,18.641,20.463,22.287,23.429,23.71,23.412,22.832,22,21.231,20.709,20.24,19.86,19.855,19.968,20.073,20.519,21.301,21.98,22.917,24.282,25.626,26.931,28.777,30.728,32.708,35.313,38.585,42.162,46.728,52.504,59.292,67.732,78.251,91.288,108.85,131.7,160.91,201.75,262.27,347.42,464.18,625.44,836.15,1011,1020.2,852.35,639.38,474.67,359.72,270.59,203.02,159.98,134.79,110.33,89.161,76.306,68.386,59.089,3,6
53.364,46.106,39.779,35.028,30.906,29.285,27.173,25.297,24.084,23.535,23.691,24.787,27.018,30.872,37.773,50.851,74.228,96.206,96.465,80.95,60.656,49.363,46.708,50.809,59.679,62.033,59.085,62.614,76.215,104.55,158.74,260.84,410.53,450.01,311.13,187.45,117.69,78.075,54.951,42.252,34.453,28.429,25.082,25.225,27.309,25.564,20.096,16.665,14.374,12.588,11.771,11.371,10.641,10.2,10.187,10.137,9.9827,10.159,10.658,11.181,12.139,13.889,16.858,22.332,31.961,40.854,34.719,24.757,20.586,20.299,21.911,24.147,25.941,26.781,26.779,26.179,25.185,24.246,23.474,22.703,22.199,21.987,21.916,21.883,22.342,22.935,23.501,24.479,25.761,26.949,28.362,30.284,32.232,34.289,37.159,40.573,44.366,49.267,55.297,62.623,71.749,83.012,97.458,116.72,141.47,173.65,220.38,288.16,380.98,507.85,684.12,888.21,1019.7,963.32,769.9,574.19,433.41,327.55,244.75,186.89,152.55,127.39,102.8,84.325,73.99,65.92,55.351,47.811,3,6
52.41,43.909,36.792,33.118,31.044,27.53,24.943,24.416,23.754,22.518,22.697,24.199,26.328,30.925,40.499,50.773,46.909,37.709,33.382,32.646,35.022,41.412,54.438,78.435,100.12,91.17,79.354,82.516,102.29,145.71,231.22,376.72,490.18,392.67,240.73,145.23,93.257,66.401,50.369,38.557,31.076,27.598,25.468,24.996,27.495,26.196,20.424,16.206,14.225,13.181,11.963,11.176,10.927,10.621,10.231,10.167,10.359,10.509,10.812,11.554,12.738,14.617,18.058,24.3,34.86,43.005,35.115,25.152,21.099,20.925,22.667,24.862,26.652,27.462,27.333,26.653,25.809,24.856,23.966,23.43,23.04,22.655,22.705,22.987,23.232,23.774,24.745,25.614,26.666,28.12,29.62,31.12,33.169,35.601,38.227,41.637,45.964,51.108,57.322,65.086,74.778,87.052,102.39,122.19,149.51,186.85,236.27,305.79,410.24,561.17,745.67,918.86,993.37,911.95,735.05,547.56,394.12,293.22,231.29,183.53,142.62,114.87,98.888,85.025,70.011,60.37,55.297,48.942,3,6
48.042,42.449,36.393,31.232,29.184,27.181,24.462,22.906,22.713,22.136,21.518,22.61,25.104,29.038,33.603,32.421,29.333,28.698,29.499,31.217,35.329,43.829,60.618,90.117,112.11,97.736,84.108,87.388,109.14,157.24,251.33,403.33,488.14,365.66,222.14,137.22,89.208,62.265,47.692,37.84,30.195,25.891,24.258,23.683,22.873,19.664,16.865,14.534,12.951,12.353,11.8,11.033,10.678,10.67,10.503,10.391,10.64,11.08,11.615,12.571,14.226,16.945,21.799,30.632,43.631,47.184,34.608,25.172,22.054,22.518,24.679,27.061,28.729,29.401,29.107,28.186,27.141,26.195,25.244,24.539,24.254,23.981,23.868,24.243,24.739,25.232,26.186,27.41,28.495,29.79,31.524,33.118,34.979,37.505,40.469,43.841,48.289,53.749,60.395,68.625,78.81,92.074,109.09,130.8,159.45,200.48,258.32,335.57,444.46,605.04,807.9,976.55,993.27,853.25,662.36,501.78,373.18,273.6,209.72,170.71,138.74,110.56,91.046,80.99,69.572,58.157,51.475,47.52,3,6
49.704,40.048,34.82,32.565,29.248,25.659,24.283,23.716,22.29,21.386,22.022,22.931,24.562,28.76,33.133,31.74,29.927,31.089,33.13,36.231,43.241,57.424,86.038,130.82,146.41,122.25,115.73,143.43,216.97,312.46,291.73,185.89,115.91,81.879,65.75,62.779,75.691,107.74,127.2,91.748,56.871,38.43,27.721,21.678,18.53,16.293,14.329,13.22,12.711,12.049,11.492,11.487,11.57,11.61,11.979,12.694,13.665,15.203,17.581,21.376,27.927,39.423,58.831,81.37,78.866,54.007,35.877,27.568,25.24,26.421,29.207,32.161,33.973,34.278,33.487,32.217,30.777,29.37,28.244,27.459,26.765,26.381,26.477,26.629,26.947,27.803,28.834,29.86,31.421,33.277,35.13,37.448,40.505,43.741,47.85,53.08,59.295,67.09,76.67,88.504,104.08,123.91,148.96,183.7,233.35,301.37,392.53,524.92,708.82,902.52,1002.2,929.71,754.42,576.95,435.13,322.56,239.78,190.37,156.72,126.59,101.58,86.662,77.28,65.134,54.834,49.929,45.98,39.911,3,6
49.166,40.52,36.001,33.19,29.339,26.038,24.952,24.024,22.245,21.69,22.291,23.072,24.794,29.401,34.224,32.335,29.197,29.021,29.733,31.385,35.739,44.414,61.8,91.875,112.29,97.104,84.633,89.446,113.16,165.27,266.71,425.81,491.46,350.84,207.34,126.3,84.915,61.138,45.11,34.913,29.34,25.113,21.447,19.742,18.161,15.798,13.794,12.92,12.296,11.404,10.776,10.683,10.475,10.148,10.137,10.39,10.604,10.958,11.755,12.933,14.769,18.011,23.713,34.098,48.342,49.278,34.876,25.353,22.422,23.09,25.373,27.841,29.532,29.957,29.445,28.503,27.336,26.108,25.216,24.511,23.897,23.655,23.755,23.828,24.245,25.056,25.926,26.907,28.384,29.871,31.356,33.162,35.407,37.662,40.634,44.44,48.902,54.329,61.237,69.64,80.284,93.671,110.38,133.38,164.2,204.38,260.12,344.64,466.44,626.86,811.25,969.43,1002.2,864.46,661.06,477.49,353.12,273.82,214.4,165.12,131.67,112.35,94.808,77.9,66.596,60.703,53.198,45.402,3,6
48.108,42.641,38.536,33.081,29.01,27.704,25.924,23.661,22.578,22.916,22.675,23.15,25.732,30.749,37.084,37.418,32.831,30.558,30.22,31.637,35.5,43.565,59.713,87.876,109.38,95.901,83.23,86.744,108.26,155.35,248.23,404,507.98,390.55,234.36,144.6,95.28,65.579,48.52,38.939,32.065,26.77,24.534,25.139,27.574,26.378,20.881,17.039,14.275,12.678,12.062,11.414,10.645,10.361,10.318,10.18,10.049,10.423,10.867,11.449,12.63,14.663,18.096,24.6,35.399,42.269,33.2,24.134,21.158,21.631,23.798,26.235,27.892,28.518,28.283,27.395,26.262,25.282,24.405,23.602,23.142,22.998,22.863,22.969,23.516,24.13,24.862,26.09,27.492,28.806,30.562,32.662,34.716,37.114,40.398,44.028,48.5,54.155,61.071,69.623,80.344,93.682,111.34,134.99,165.24,206.38,268.28,355.26,474.43,635.44,834.56,999.34,997.13,827.16,618.31,458.74,348.17,264.61,199.62,157.38,132.02,109.56,87.941,75.525,67.838,58.873,49.399,44.599,3,6
53.326,45.108,37.518,33.948,31.664,28.095,25.428,24.841,24.203,22.895,23.008,24.367,26.327,30.448,39.367,51.862,52.511,41.975,35.606,33.768,35.468,41.188,53.182,75.381,95.802,87.782,77.145,80.497,99.598,141.11,222.75,364.02,491.18,410.14,253.32,151.76,96.982,68.544,51.462,39.348,31.567,27.872,25.481,24.653,27.527,28.269,22.043,16.994,14.682,13.379,12.093,11.175,10.87,10.581,10.117,9.9949,10.182,10.242,10.484,11.162,12.184,13.871,16.95,22.651,32.415,39.634,31.987,23.386,20.299,20.638,22.61,24.866,26.628,27.363,27.184,26.464,25.63,24.713,23.851,23.33,22.965,22.661,22.72,23.062,23.421,23.987,25.04,25.938,26.989,28.395,29.868,31.291,33.307,35.707,38.294,41.736,46.134,51.202,57.487,65.419,75.111,87.493,103.28,123.09,150.6,188.93,238.91,309.48,415.69,569.07,758.9,930.19,995.98,903.23,724.79,542.09,391.33,290.12,227.67,183.13,142.63,113.84,98.403,84.84,70.16,60.198,54.928,49.159,3,6
55.733,46.842,39.132,35.019,32.949,29.118,26.442,25.845,25.202,24.08,24.156,25.677,27.402,30.817,37.758,50.619,73.609,98.181,103.62,90.836,67.296,52.865,47.929,49.703,56.074,57.813,55.81,59.88,72.805,99.189,150.2,246.99,397.06,457.77,324.34,191.53,117.02,79.144,57.564,42.904,33.737,29.081,26.161,25.028,27.478,28.173,22.139,17.048,14.634,13.393,12.086,11.131,10.814,10.526,10.077,9.8997,10.076,10.133,10.324,10.928,11.879,13.391,16.223,21.432,30.54,38.095,31.33,22.911,19.75,19.997,21.832,24.029,25.826,26.685,26.594,25.984,25.218,24.322,23.492,22.98,22.616,22.33,22.403,22.735,23.049,23.621,24.619,25.538,26.53,27.948,29.355,30.741,32.687,35.008,37.523,40.819,45.075,50.067,56.107,63.745,73.051,84.854,99.948,118.91,145.04,180.97,228.3,293.97,393.34,537.92,720.72,900.28,998.74,938.49,764.62,572.96,412.5,304.91,238.48,190.05,147.17,118.3,101.58,87.152,71.649,61.707,56.428,50.166,3,6
59.647,48.311,42.283,38.971,34.196,30.029,28.71,27.754,25.721,25.05,25.729,26.108,26.963,29.357,33.001,38.522,48.398,63.51,78.075,99.755,150.18,237.63,272.26,197.06,140.34,129.45,150.62,161.69,124.9,85.988,62.508,50.505,46.842,48.842,57.356,78.962,125.91,199.08,200.01,125.4,75.434,49.791,35.844,29.326,28.108,26.861,21.39,17.257,14.99,13.07,11.691,11.178,10.68,10.035,9.6728,9.6854,9.5705,9.4606,9.6798,10.093,10.635,11.696,13.649,17.284,24.061,31.886,28.574,20.971,17.762,17.646,19.024,21.017,22.807,23.805,24.031,23.741,23.089,22.257,21.625,21.145,20.63,20.44,20.55,20.632,20.893,21.615,22.309,23.074,24.242,25.484,26.571,28.005,29.663,31.332,33.344,36.124,39.299,43.082,47.969,53.847,60.988,69.923,80.966,95.235,114.02,137.84,169.67,216.14,282.6,372.03,497.69,676.89,891.07,1030.5,985.68,799.53,605.05,456.33,340.84,251.97,193.17,158.22,130.25,103.63,86.402,76.928,66.866,55.767,3,6
44.999,36.878,32.445,30.299,27.163,24.075,23.08,22.544,21.204,20.653,21.68,23.048,25.509,31.725,43.955,60.353,59.021,43.341,33.005,27.424,25.147,25.392,27.552,32.745,40.785,42.713,38.473,37.334,40.471,48.362,63.122,89.438,138.69,230.74,365.24,394.63,266.17,157.05,96.052,63.552,46.336,35.811,28.021,23.253,20.557,18.18,16.196,15.18,14.611,13.96,13.659,13.858,14.186,14.775,15.917,17.668,20.424,24.853,32.049,44.384,65.616,97.376,122.3,106.66,71.564,46.739,33.844,28.155,27.134,29.25,32.832,36.186,38.06,38.189,37.218,35.825,34.286,32.86,31.829,31.076,30.5,30.343,30.638,30.975,31.659,32.867,34.216,35.662,37.76,40.177,42.776,46.15,50.503,55.456,61.781,69.57,79.242,91.455,106.73,126.29,153.27,188.86,234.92,302.9,402.49,535.79,700.03,871.87,981.3,936.88,768.62,574.99,420.34,320.94,251.99,194.11,151.1,125.74,107.61,88.948,73.612,65.518,58.819,50.311,43.302,40.776,37.67,32.692,4,6
40.636,35.607,32.959,29.394,25.267,23.956,23.081,21.235,20.195,20.578,21.067,21.87,24.995,31.653,43.083,51.382,42.313,31.505,25.612,23.229,23.06,24.283,27.624,34.537,44.012,45.147,39.914,38.529,42.081,51.109,67.779,98.884,157.93,264.26,380.8,338.85,209.54,123.35,78.204,54.667,40.716,31.267,25.492,22.196,19.51,17.369,16.273,15.644,15.004,14.815,15.08,15.528,16.378,17.838,20.019,23.561,29.218,38.276,53.918,80.424,119.46,149.32,131.18,88.912,57.659,40.167,30.935,26.951,26.874,29.454,33.35,36.967,38.876,39.057,38.206,36.77,35.206,33.854,32.861,31.987,31.505,31.53,31.613,32.004,32.988,34.146,35.469,37.345,39.598,41.882,44.864,48.615,52.949,58.313,65.089,73.491,84.015,96.981,113.62,135.98,165.22,203.17,257.07,336.7,443.47,582.8,759.68,932.1,992.65,885.16,690.38,513.96,389.92,301.76,228.29,176.55,145.32,122.3,99.795,82.434,72.657,64.742,54.294,47.395,44.249,40.309,34.908,31.515,4,6
40.123,34.029,31.457,28.838,25.031,22.76,22.447,21.309,19.916,20.035,21.001,22.001,24.876,31.725,43.486,51.846,42.822,32.806,28.058,26.932,28.951,34.16,44.824,64.797,85.836,87.858,97.628,133.74,154.6,110.23,65.789,42.434,30.983,24.426,20.363,18.233,16.971,15.98,15.45,15.315,15.393,15.721,16.32,17.182,18.592,20.635,23.317,27.33,33.258,41.621,54.248,74.242,106.4,158.31,235.61,308.7,301.75,223.62,150.13,101.35,70.509,51.448,39.921,32.093,26.61,23.539,22.254,22.489,24.633,28.474,33.15,37.332,39.73,40.186,39.45,38.17,36.719,35.391,34.461,33.725,33.232,33.293,33.626,34.119,35.12,36.667,38.26,40.421,43.362,46.545,50.374,55.391,61.313,68.57,77.696,88.987,103.48,122.13,145.43,177.61,222.41,280.89,361.19,479.67,640.32,816.57,937.23,929.67,813.35,645.59,485.13,355.03,269.56,215.17,173.32,136.09,111.26,96.667,82.985,68.771,59.671,55.123,48.611,41.565,37.621,36.063,32.178,28.138,4,6
37.504,32.489,30.476,27.373,23.813,22.251,21.779,20.306,19.186,19.708,20.503,21.504,24.821,32.004,44.149,53.537,46.306,39.438,41.25,54.079,73.499,68.395,45.75,30.789,23.328,19.128,16.404,14.968,14.234,13.623,13.221,13.175,13.187,13.248,13.492,13.798,14.249,14.977,15.778,16.897,18.641,20.8,23.575,27.625,33.254,40.643,51.248,67.053,90.561,127.44,186.84,277.06,379.69,408.75,326.64,222.98,148.28,102.1,74.663,56.833,43.895,35.495,29.946,25.62,22.574,21.062,20.658,21.526,24.068,28.13,33.041,37.334,39.806,40.378,39.756,38.553,37.156,35.986,35.167,34.489,34.144,34.362,34.787,35.37,36.703,38.286,40.148,42.715,45.973,49.536,54.128,59.816,66.711,75.171,85.692,99.008,116.51,138.52,166.85,207.21,262.23,334.66,436.93,582.74,760.72,910.16,943.2,837,680.08,525.04,390.48,289.87,225.19,183.49,147,117.16,98.727,86.825,73.938,61.725,55.265,50.795,43.759,38.149,35.827,33.83,29.63,26.526,4,6
37.617,31.112,27.732,26.172,23.712,20.993,20.293,19.977,18.889,18.514,19.689,21.34,24.281,31.766,45.741,57.407,49.043,35.789,27.427,21.288,17.599,16.059,15.427,15.403,16.457,16.847,15.198,13.804,13.248,12.976,12.892,13.026,13.221,13.531,14.085,14.675,15.459,16.736,18.291,20.169,22.932,26.756,31.538,38.055,47.547,60.784,80.136,109.95,157.07,232.15,342.28,445.46,437.65,327.82,220.9,150.56,106.13,76.773,58.337,46.703,37.95,31.354,26.92,23.939,21.553,20.209,20.191,21.319,23.954,28.154,33.056,37.328,39.845,40.462,39.828,38.802,37.572,36.441,35.693,35.261,35.007,35.199,35.918,36.672,37.932,39.763,41.904,44.399,47.814,51.848,56.664,62.694,70.263,79.489,91.066,105.64,124.54,149.83,182.19,225.52,289.02,377.05,490.41,640.28,815.62,943.97,925.93,773.87,596,453.33,349.43,265.84,202.14,162.87,136.45,112.03,91.151,78.997,70.457,60.391,51.139,46.644,43.346,37.605,33.341,31.735,29.739,26.239,4,6
40.306,33.714,29.122,27.504,25.382,22.151,20.968,20.973,19.954,19.284,20.25,22.023,24.716,31.359,43.747,53.807,46.414,38.587,39.445,49.682,70.883,79.294,56.329,36.126,25.572,20.486,17.638,15.65,14.528,14.042,13.565,13.282,13.299,13.336,13.529,13.879,14.278,14.89,15.807,16.853,18.274,20.482,23.325,26.902,32.202,39.658,49.893,64.801,87.852,123.66,181.4,270.19,374.53,409.42,333.43,230.76,155.5,106.52,76.195,57.992,45.552,36.242,30.065,26.068,23.027,21.173,20.771,21.72,24.212,28.313,33.231,37.473,40.005,40.624,39.944,38.741,37.499,36.235,35.342,34.889,34.538,34.576,35.209,35.97,37.015,38.803,40.977,43.3,46.607,50.569,55.113,60.872,68.086,76.878,87.993,101.63,119.39,142.97,173.47,213.56,271.03,352.72,460.85,602.37,777.14,927.78,953.33,826.27,640.86,486.14,373.17,285.05,215.18,170.85,142.11,117.77,95.243,81.434,72.809,62.944,53.05,47.462,44.272,39.197,33.975,31.812,30.397,26.98,4,6
39.402,35.794,30.967,26.631,25.246,23.727,21.562,20.257,20.469,20.225,20.073,21.694,25.128,31.095,42.581,52.34,44.434,34.432,30.95,32.709,39.262,54.289,83.41,111.58,97.503,75.571,60.66,42.358,29.27,22.221,18.828,16.826,15.455,14.768,14.477,14.279,14.287,14.501,14.81,15.433,16.272,17.343,19.019,21.344,24.276,28.42,34.575,43.005,55.313,74.41,104.4,152.94,229.1,325.03,371.71,311.79,217.62,146.39,100.17,71.033,53.474,42.007,33.587,27.896,24.475,22.228,21.288,22.037,24.447,28.447,33.307,37.517,39.981,40.574,39.916,38.613,37.264,36.133,35.088,34.424,34.243,34.239,34.485,35.378,36.499,37.817,39.881,42.369,45.11,48.739,53.267,58.423,65.009,73.135,83.218,96.137,112.11,132.41,160.5,197.54,245.55,316.2,418.27,552.19,712.03,872.41,957.92,901.09,734.71,550.49,409.06,315.7,247.1,190.15,149.49,125.74,106.7,87.43,73.782,66.448,58.981,49.917,43.78,41.509,37.488,32.543,29.771,29.064,4,6
39.054,35.271,32.286,27.553,24.707,23.932,22.47,20.5,19.941,20.458,20.452,21.392,24.622,30.775,41.555,51.112,43.754,33.27,28.278,27.694,30.27,36.526,50.099,75.252,97.944,97.661,109.55,132.56,111.69,71,45.947,33.128,25.902,21.28,18.648,17.208,16.081,15.438,15.23,15.201,15.381,15.862,16.581,17.788,19.625,21.97,25.464,30.66,37.796,48.09,63.87,88.067,126.18,186.65,268.43,325.94,294.23,211.15,140.76,94.356,66.191,49.363,38.48,30.765,25.913,23.284,21.985,22.326,24.608,28.498,33.253,37.457,39.844,40.349,39.681,38.332,36.864,35.669,34.718,33.88,33.563,33.638,33.809,34.456,35.675,36.952,38.709,41.163,43.866,47.09,51.264,56.279,62.371,69.928,79.272,90.971,105.61,124.21,148.6,180.87,225.88,287.89,376.76,500.12,657.87,823.57,942.41,941.09,801.51,618.96,456.63,341.74,258.77,204.22,166.19,137.34,113.39,94.165,78.488,67.216,58.979,53.193,48.219,43.417,39.258,35.007,32.424,28.481,4,6
