Test Name,UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_SIZE,NUM_FRAMES,GRID_DIM,CASC_LEN,DIAG_INV,NITER,COMPILE,SIM,FUNC,Latency,Throughput,cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
test_1164_aie2_hw_qor,cholesky,2,cfloat,12,7,1,4,0,16,1,1,1,454632,18,69757,18,20,4,4,5,99424,8960 8704 8528 8368
test_1165_aie2_hw_qor,cholesky,2,cfloat,24,17,3,3,1,16,1,1,1,1400363,30,271225,54,137,18,18,26,501094,8560 7984 8560 2512 2832 9952 2848 2448 2448 2832 2512 2848 2560 4176 2560 2320 9792 2320
test_1166_aie1_hw_qor,cholesky,1,float,8,13,1,5,1,16,1,1,1,20450,379,2695,1034,25,5,5,7,62741,1808 1834 1706 1718 1718
test_1167_aie2_hw_qor,cholesky,2,cfloat,108,2,3,4,1,16,default,default,default,,,,,,,,,,
test_1168_aie1_hw_qor,cholesky,1,cfloat,108,2,3,8,0,16,1,1,1,716043,168,82655,936,261,42,42,108,1209006,2086 2086 2086 2086 3038 2086 2086 2086 2728 2944 2438 2438 2438 3464 2438 2438 2750 2936 2120 3240 2120 2120 2120 2120 2688 2944 2960 2960 2728 2944 2728 2944 2688 2944 2960 2960 2714 2936 2966 2750 2966 2966
test_1169_aie2_hw_qor,cholesky,2,float,200,5,5,2,0,16,default,default,default,,,,,,,,,,
test_1170_aie1_hw_qor,cholesky,1,float,32,31,2,10,0,16,1,1,1,421646,494,42293,1624,189,28,28,62,1113690,2538 2064 2026 2026 2026 1994 1994 1994 1994 2026 2806 2816 2736 2832 2896 2896 2020 2112 2112 2042 2090 2122 2714 2714 2010 1802 1882 2106
test_1171_aie1_hw_qor,cholesky,1,cfloat,104,1,2,6,1,16,1,1,1,474653,100,74137,1081,112,18,18,35,550662,2738 3008 3008 2746 2992 3008 2670 2864 2864 2622 2864 2864 1998 1998 1998 1998 1998 2942
test_1172_aie22_hw_qor,cholesky,22,cfloat,192,1,4,4,0,16,default,default,default,,,,,,,,,,
test_1173_aie1_hw_qor,cholesky,1,float,32,1,4,2,1,16,1,1,1,4736,651,1212,7619,99,20,20,30,107180,1834 1868 1802 1946 1868 1898 1868 1898 2030 2002 2190 2102 2190 2102 2206 2018 2398 2086 2094 1954
test_1174_aie22_hw_qor,cholesky,22,cfloat,128,3,4,1,0,16,default,default,default,,,,,,,,,,
test_1175_aie2_hw_qor,cholesky,2,float,32,6,2,2,0,16,1,1,1,552165,38,150063,38,34,6,6,9,138392,8608 8640 2880 2912 9920 2384
test_1176_aie1_hw_qor,cholesky,1,cfloat,64,5,4,1,1,16,1,1,1,255307,149,107232,149,99,10,10,26,456918,2692 2792 2792 3184 3700 2792 3700 3700 3184 3184
test_1177_aie1_hw_qor,cholesky,1,cfloat,8,157,2,4,1,16,1,1,1,159028,199,37263,807,75,12,12,20,356452,1868 1682 1682 1682 1744 2042 1838 1932 1798 2018 1966 1760
test_1178_aie1_hw_qor,cholesky,1,cfloat,64,4,2,6,1,16,default,default,default,,,,,,,,,,
test_1179_aie2_hw_qor,cholesky,2,float,64,2,4,2,0,16,1,1,1,435460,56,114461,57,98,20,20,29,215360,10128 4320 2512 2512 2592 2880 10128 2512 2512 2880 2512 7888 2880 8624 4320 2592 2592 4320 2384 9920
test_1180_aie1_hw_qor,cholesky,1,cfloat,4,13,1,2,1,16,1,1,1,7064,128,1991,267,12,2,2,4,19106,1748 1712
test_1181_aie1_hw_qor,cholesky,1,cfloat,56,4,2,9,0,16,1,1,1,454936,172,48804,260,170,25,25,56,825145,2604 2476 2074 2074 2074 2074 2074 2074 2074 2712 2916 2916 2474 2708 2652 2916 2916 2748 2954 2954 2954 2556 2464 2908 2348
test_1182_aie1_hw_qor,cholesky,1,float,160,1,4,7,0,16,1,1,1,609094,387,55385,2013,303,62,62,123,1221618,2210 1934 3236 3204 3268 2316 3098 2908 3116 3116 2316 3098 2908 3116 3116 2908 2316 3116 3098 3116 2162 3524 2114 2146 2114 2078 3300 2498 3692 2466 2482 2466 2614 3164 2498 3692 2466 2482 2466 2614 3164 3324 2162 2162 2162 2114 2146 2114 2498 2498 2466 2482 2466 3556 2482 2130 2130 2098 2114 2098 3340 2130
test_1183_aie22_hw_qor,cholesky,22,float,128,10,4,1,1,16,default,default,default,,,,,,,,,,
test_1184_aie2_hw_qor,cholesky,2,float,384,3,6,2,0,16,default,default,default,,,,,,,,,,
test_1185_aie2_hw_qor,cholesky,2,float,88,1,1,3,0,16,1,1,1,863773,51,189372,51,41,3,3,7,263429,9056 9088 9312
test_1186_aie22_hw_qor,cholesky,22,cfloat,120,3,3,1,0,16,default,default,default,,,,,,,,,,
test_1187_aie22_hw_qor,cholesky,22,cfloat,64,3,2,5,0,16,1,1,1,3693823,23,409349,35,147,15,15,30,960255,5678 5454 4762 5678 5678 5036 8690 5566 5566 4686 4686 5566 5232 4686 4686
test_1188_aie2_hw_qor,cholesky,2,float,64,1,1,5,0,16,1,1,1,524000,70,72565,157,39,5,5,8,221683,8864 9280 9040 9296 9296
test_1189_aie2_hw_qor,cholesky,2,cfloat,12,4,1,5,1,16,1,1,1,269831,20,34336,20,24,5,5,6,78776,9008 9104 8592 8560 8384
test_1190_aie22_hw_qor,cholesky,22,float,80,3,5,6,0,16,1,1,1,-1,-1,73801,180,348,71,71,125,957266,3304 3304 3304 3304 3304 3304 3156 3156 3156 3304 3666 3156 3304 3720 3156 3304 6058 5468 5912 3704 3666 3720 3824 3304 3304 3304 3304 3304 3304 3288 3288 3288 3720 3288 3304 3666 6058 3288 3704 5732 3530 3288 3720 3304 3666 3534 3288 3824 3720 3288 3304 3304 3720 3666 3288 5854 3288 3550 3668 3288 3824 3530 3566 3288 3666 3666 3720 3824 3304 3304 3304
test_1191_aie2_hw_qor,cholesky,2,float,16,21,2,8,0,16,default,default,default,,,,,,,,,,
test_1192_aie2_hw_qor,cholesky,2,cfloat,336,2,6,1,1,16,default,default,default,,,,,,,,,,
test_1193_aie2_hw_qor,cholesky,2,cfloat,52,1,1,1,0,16,1,1,1,837661,9,350736,9,15,1,1,3,91864,8720
test_1194_aie1_hw_qor,cholesky,1,float,16,83,2,6,0,16,1,1,1,212883,446,34599,650,114,18,18,41,528774,1758 1730 2092 1756 2170 1760 1714 1788 1780 1802 1898 2010 1678 1678 1678 1836 1854 1854
test_1195_aie2_hw_qor,cholesky,2,float,120,27,5,2,0,16,default,default,default,,,,,,,,,,
test_1196_aie1_hw_qor,cholesky,1,float,40,61,5,4,1,16,default,default,default,,,,,,,,,,
test_1197_aie1_hw_qor,cholesky,1,cfloat,32,51,4,2,0,16,1,1,1,469560,186,156761,532,152,20,20,38,875372,2444 2266 1730 1962 2250 3116 2250 3212 1994 2726 2010 2770 2250 3116 2444 1962 2010 2740 2444 1962
test_1198_aie22_hw_qor,cholesky,22,float,640,1,5,6,1,16,default,default,default,,,,,,,,,,
test_1199_aie22_hw_qor,cholesky,22,cfloat,72,12,3,3,0,16,default,default,default,,,,,,,,,,
test_1200_aie2_hw_qor,cholesky,2,cfloat,216,3,6,1,0,16,default,default,default,,,,,,,,,,
test_1201_aie2_hw_qor,cholesky,2,float,176,2,2,1,1,16,default,default,default,,,,,,,,,,
test_1202_aie1_hw_qor,cholesky,1,cfloat,156,1,3,7,0,16,1,1,1,899524,123,117816,174,219,36,36,86,1099740,2922 1998 1998 1998 1998 1998 1998 2670 2864 2382 3294 2382 2382 2382 2944 2590 2030 2698 2030 2030 2030 2622 2670 2864 2864 2864 2670 2864 2622 2864 2864 2698 2698 2928 2928 2928
test_1203_aie1_hw_qor,cholesky,1,float,56,1,1,1,0,16,1,1,1,101071,90,43091,90,11,1,1,3,55121,2732
test_1204_aie2_hw_qor,cholesky,2,float,48,138,6,1,0,16,default,default,default,,,,,,,,,,
test_1205_aie1_hw_qor,cholesky,1,cfloat,8,57,1,2,1,16,1,1,1,74124,122,25112,181,18,2,2,5,96802,2142 2286
test_1206_aie22_hw_qor,cholesky,22,float,224,1,2,5,1,16,1,1,0,-1,-1,490995,4939200,153,15,15,26,982338,5090 5278 4990 5278 5278 4738 5042 3702 3702 5042 4872 5042 3702 7614 3702
test_1207_aie22_hw_qor,cholesky,22,float,112,1,1,10,1,16,1,1,1,1512376,65,117939,111,106,10,10,20,606206,5070 5070 5070 5070 4766 5070 5084 5070 4908 5084
test_1208_aie1_hw_qor,cholesky,1,cfloat,264,1,6,4,0,16,1,1,1,1618601,207,245244,254,499,67,67,160,3134513,2718 2766 2766 2842 2810 2798 2126 3232 2838 2478 3456 2814 3488 2510 2814 2798 2766 2718 2766 2718 2814 2478 2478 3488 3456 2766 2814 2478 2510 2174 2158 2814 3472 3280 2838 3034 2158 2174 2174 2478 2814 2510 3488 2510 2478 3488 2814 2478 3278 2494 2510 3278 2510 2494 2510 2126 2126 2174 3002 3278 2494 2510 2494 2110 3066 2142 2142
test_1209_aie22_hw_qor,cholesky,22,cfloat,24,13,1,4,0,16,1,1,1,1782711,16,280190,28,50,4,4,8,319016,5226 5398 4758 4902
test_1210_aie22_hw_qor,cholesky,22,float,32,22,2,7,0,16,1,1,1,3011366,80,224601,336,200,21,21,45,1224182,5492 3496 3172 3722 3172 3668 3172 3746 3172 3746 3590 3172 3634 3172 3794 3620 3778 3666 3684 3574 3536
test_1211_aie2_hw_qor,cholesky,2,cfloat,88,1,1,2,0,16,default,default,default,,,,,,,,,,
test_1212_aie22_hw_qor,cholesky,22,cfloat,40,42,5,1,1,16,1,1,1,3637699,33,1275444,33,212,15,15,41,1360073,4468 7766 7766 7766 7402 7766 4468 7766 7614 7614 4468 4438 7766 4468 7614
test_1213_aie22_hw_qor,cholesky,22,cfloat,432,1,6,5,1,16,default,default,default,,,,,,,,,,
test_1214_aie22_hw_qor,cholesky,22,float,192,5,4,3,1,16,default,default,default,,,,,,,,,,
test_1215_aie1_hw_qor,cholesky,1,float,320,1,4,2,0,16,1,1,1,1748739,99,734452,108,148,20,20,37,868460,2808 2984 2968 2852 2414 2014 3240 3428 2414 3428 2068 3208 2414 3428 2808 2852 2068 3208 2808 2852
test_1216_aie1_hw_qor,cholesky,1,float,64,7,2,5,1,16,1,1,1,513776,207,98369,364,106,15,15,29,587013,2170 2026 3230 3198 3198 2798 3086 2522 3118 3086 3334 2050 2050 2050 2050
test_1217_aie22_hw_qor,cholesky,22,float,576,1,6,5,1,16,default,default,default,,,,,,,,,,
test_1218_aie1_hw_qor,cholesky,1,float,112,2,2,4,1,16,1,1,1,507368,150,110185,213,89,12,12,25,435076,3334 2050 2050 2050 2862 3118 2900 3118 3022 3246 3036 3246
test_1219_aie22_hw_qor,cholesky,22,float,80,15,5,4,1,16,1,1,1,-1,-1,432938,739,359,50,50,106,2229142,3666 3704 3304 3538 3304 3654 3304 5912 3304 3304 3304 5912 3304 3304 3172 5468 3172 3172 3594 3666 3602 3704 3288 3304 3288 3304 5796 3538 3288 3654 3666 3638 3704 3582 3288 3288 3666 3704 3304 3538 3304 3654 3304 5912 3304 3304 3288 5796 3288 3288
test_1220_aie22_hw_qor,cholesky,22,cfloat,128,1,2,1,0,16,default,default,default,,,,,,,,,,
test_1221_aie1_hw_qor,cholesky,1,cfloat,52,1,1,3,1,16,1,1,1,93747,86,22379,151,20,3,3,7,102515,2642 2638 2884
test_1222_aie1_hw_qor,cholesky,1,cfloat,8,30,1,5,0,16,1,1,1,48203,325,7322,576,36,5,5,10,207445,1950 1982 2014 2286 2046
test_1223_aie1_hw_qor,cholesky,1,float,128,7,4,6,0,16,1,1,1,1480901,296,239072,2257,364,52,52,112,2025084,2138 3182 3198 2010 2798 3086 3118 2522 2798 2522 3086 3118 2798 3086 3118 2522 2098 2098 2098 2010 3166 2644 2480 2480 2480 2522 3070 3644 2480 2480 2480 2522 3070 3644 2098 2098 2098 3290 2098 2098 3600 2480 2480 2480 2480 2480 2050 2050 2050 3282 2050 2050
test_1224_aie22_hw_qor,cholesky,22,float,32,16,1,3,1,16,1,1,0,-1,-1,346863,147,41,3,3,8,276505,4334 4398 4364
test_1225_aie2_hw_qor,cholesky,2,cfloat,20,103,5,8,1,16,default,default,default,,,,,,,,,,
test_1226_aie2_hw_qor,cholesky,2,float,264,2,3,2,0,16,default,default,default,,,,,,,,,,
test_1227_aie22_hw_qor,cholesky,22,float,48,2,1,10,1,16,1,1,1,651785,226,46452,104,92,10,10,18,454654,5074 5262 5246 4146 4146 4178 4194 4002 4194 4194
test_1228_aie1_hw_qor,cholesky,1,cfloat,48,15,4,2,0,16,1,1,1,399073,147,138168,426,132,20,20,30,612300,2920 2242 2700 2122 2040 3032 2408 3528 2408 3528 2090 2980 2408 3528 2920 2980 2242 2090 2242 2920
test_1229_aie2_hw_qor,cholesky,2,cfloat,88,1,1,5,1,16,default,default,default,,,,,,,,,,
test_1230_aie22_hw_qor,cholesky,22,cfloat,16,3,1,2,0,16,1,1,1,222949,15,50911,41,12,2,2,4,46452,4910 5008
test_1231_aie1_hw_qor,cholesky,1,float,160,5,5,10,0,16,default,default,default,,,,,,,,,,
test_1232_aie2_hw_qor,cholesky,2,cfloat,128,5,4,8,1,16,default,default,default,,,,,,,,,,
test_1233_aie1_hw_qor,cholesky,1,float,48,2,2,4,1,16,1,1,1,104755,261,16476,262,63,12,12,20,194820,3478 2192 2176 2192 2860 3164 2652 3196 2154 2224 3324 3340
test_1234_aie22_hw_qor,cholesky,22,float,128,6,4,9,1,16,default,default,default,,,,,,,,,,
test_1235_aie22_hw_qor,cholesky,22,cfloat,336,1,6,6,1,16,default,default,default,,,,,,,,,,
test_1236_aie2_hw_qor,cholesky,2,cfloat,28,6,1,5,0,16,default,default,default,,,,,,,,,,
test_1237_aie2_hw_qor,cholesky,2,cfloat,16,194,4,2,1,16,default,default,default,,,,,,,,,,
test_1239_aie22_hw_qor,cholesky,22,float,16,38,1,1,1,16,default,default,default,,,,,,,,,,
test_1244_aie1_hw_qor,cholesky,1,cfloat,20,3,1,3,0,16,1,1,1,37219,176,8459,177,23,3,3,7,91251,2798 2080 2960
test_1248_aie1_hw_qor,cholesky,1,float,56,2,1,4,0,16,1,1,1,176898,140,33246,235,28,4,4,7,144996,2924 1926 3106 3138
test_1260_aie1_hw_qor,cholesky,1,cfloat,8,30,2,2,0,16,1,1,1,25416,255,7075,601,29,6,6,9,96642,2108 1922 2150 2150 1928 1860
test_1261_aie1_hw_qor,cholesky,1,float,32,10,2,2,0,16,1,1,1,90541,370,25911,370,47,6,6,12,211970,2912 2186 2446 2426 2426 2224
test_1274_aie2_hw_qor,cholesky,2,float,16,2,1,3,0,16,1,1,1,128842,25,25116,25,16,3,3,4,30277,8448 8544 8608
test_1278_aie1_hw_qor,cholesky,1,cfloat,300,1,5,4,0,16,default,default,default,,,,,,,,,,
test_1291_aie1_hw_qor,cholesky,1,cfloat,4,4,1,4,0,16,1,1,1,1432,226,312,304,21,4,4,7,23364,1788 1834 1942 1748
test_1297_aie1_hw_qor,cholesky,1,cfloat,16,3,2,1,1,16,1,1,1,10962,154,4638,155,19,3,3,7,32385,2870 2564 2394
test_1306_aie2_hw_qor,cholesky,2,float,112,4,2,1,1,16,default,default,default,,,,,,,,,,
test_1309_aie1_hw_qor,cholesky,1,float,32,4,2,9,0,16,1,1,1,59747,1529,5410,766,116,25,25,43,345625,1946 2026 2154 2250 2154 2842 2810 2842 2256 2164 2256 3024 2992 2880 2902 2992 2138 2170 2106 2154 2138 2154 2682 2170 2208
test_1316_aie22_hw_qor,cholesky,22,cfloat,8,76,1,1,1,16,default,default,default,,,,,,,,,,
test_1317_aie1_hw_qor,cholesky,1,cfloat,16,3,2,2,0,16,1,1,1,13171,199,3560,202,33,6,6,11,55554,2138 2870 2676 2378 2474 2202
test_1336_aie1_hw_qor,cholesky,1,cfloat,12,23,1,2,0,16,1,1,1,106240,83,40421,460,18,2,2,5,88866,2300 2644
test_1337_aie1_hw_qor,cholesky,1,cfloat,56,2,2,10,0,16,1,1,1,242074,832,19687,1375,186,28,28,57,914650,3098 2154 3082 2556 2492 2668 2636 3050 2588 2852 2828 3012 2780 2748 2618 3044 3044 2532 2186 2186 2186 2218 2186 2218 2218 2218 2798 2674
test_1338_aie1_hw_qor,cholesky,1,cfloat,160,2,4,7,1,16,default,default,default,,,,,,,,,,
test_1340_aie1_hw_qor,cholesky,1,float,32,60,4,3,0,16,1,1,1,309148,783,61211,2454,189,26,26,60,1224766,1906 1920 2066 2100 2066 2100 2066 2100 1998 2536 1858 2126 2466 2020 2126 2466 2020 2126 2126 2468 2046 1998 2188 1966 1966 2172
test_1345_aie1_hw_qor,cholesky,1,cfloat,140,2,5,7,1,16,default,default,default,,,,,,,,,,
test_1349_aie1_hw_qor,cholesky,1,float,16,4,1,7,1,16,1,1,1,19894,624,2089,1428,37,7,7,16,97911,2254 2654 2654 2078 2062 1998 1982
test_1353_aie1_hw_qor,cholesky,1,cfloat,60,27,5,1,0,16,default,default,default,,,,,,,,,,
test_1355_aie2_hw_qor,cholesky,2,cfloat,96,24,6,2,0,16,default,default,default,,,,,,,,,,
test_1362_aie22_hw_qor,cholesky,22,float,96,17,6,2,0,16,default,default,default,,,,,,,,,,
test_1372_aie2_hw_qor,cholesky,2,cfloat,16,1,2,2,1,16,1,1,1,48886,19,12748,19,28,6,6,9,37024,8416 8496 2736 2752 9632 2256
test_1374_aie1_hw_qor,cholesky,1,float,16,2,2,3,1,16,1,1,1,5173,481,961,686,39,9,9,11,53571,1980 2146 2020 2156 2012 1982 2002 1954 1998
test_1384_aie1_hw_qor,cholesky,1,float,8,1,1,3,1,16,1,1,1,1779,231,303,919,14,3,3,5,15731,1688 1656 1666
test_1389_aie1_hw_qor,cholesky,1,cfloat,64,11,4,5,0,16,default,default,default,,,,,,,,,,
test_1394_aie22_hw_qor,cholesky,22,float,32,18,2,1,1,16,1,1,1,902459,45,317347,45,40,3,3,7,234906,3542 3458 5468
test_1396_aie2_hw_qor,cholesky,2,float,112,5,2,4,0,16,default,default,default,,,,,,,,,,
test_1404_aie22_hw_qor,cholesky,22,cfloat,40,17,5,7,1,16,default,default,default,,,,,,,,,,
test_1424_aie22_hw_qor,cholesky,22,cfloat,240,2,5,6,0,16,default,default,default,,,,,,,,,,
test_1430_aie1_hw_qor,cholesky,1,cfloat,8,8,1,3,0,16,1,1,1,17490,178,3543,551,14,3,3,4,46643,1982 1982 2286
test_1431_aie22_hw_qor,cholesky,22,float,48,27,3,6,1,16,default,default,default,,,,,,,,,,
test_1440_aie22_hw_qor,cholesky,22,float,192,7,4,8,0,16,default,default,default,,,,,,,,,,
test_1442_aie2_hw_qor,cholesky,2,float,8,30,1,2,0,16,1,1,1,592845,15,159373,15,12,2,2,4,55214,7696 7792
test_1449_aie22_hw_qor,cholesky,22,float,48,12,3,9,1,16,1,1,1,-1,-1,160744,1264,360,48,48,85,1771367,3288 3288 3288 3550 3614 3288 5982 3638 3630 3590 3634 3746 3746 3304 3304 3304 3304 3172 3172 3172 3172 3614 3550 3668 3720 5886 3304 3304 5468 3172 3172 3172 3172 3722 3678 3790 3790 3636 3664 3638 3748 3746 3288 3668 3288 3590 3634 3746
test_1489_aie1_hw_qor,cholesky,1,float,64,2,4,1,1,16,1,1,1,65467,233,27415,234,61,10,10,20,128470,2360 2336 2360 3378 2958 2360 3378 2958 3378 2906
test_1495_aie1_hw_qor,cholesky,1,float,8,11,1,3,0,16,1,1,1,16077,274,3166,1045,15,3,3,5,36211,1702 1744 1686
test_1502_aie2_hw_qor,cholesky,2,cfloat,8,5,1,7,1,16,1,1,1,75195,54,9380,42,36,7,7,15,73384,7936 7856 7872 8480 8480 8448 8400
test_1538_aie1_hw_qor,cholesky,1,float,32,1,1,2,1,16,1,1,1,28144,166,7666,533,12,2,2,4,34082,2022 2992
test_1540_aie2_hw_qor,cholesky,2,cfloat,36,42,3,3,1,16,default,default,default,,,,,,,,,,
test_1541_aie2_hw_qor,cholesky,2,float,16,184,2,9,0,16,default,default,default,,,,,,,,,,
test_1556_aie22_hw_qor,cholesky,22,float,48,6,3,6,0,16,default,default,default,,,,,,,,,,
test_1565_aie1_hw_qor,cholesky,1,cfloat,8,82,2,2,0,16,1,1,1,68354,255,19244,581,47,6,6,12,216386,1906 2108 1892 1928 2150 2150
test_1566_aie1_hw_qor,cholesky,1,float,16,10,1,2,0,16,1,1,1,39701,285,11133,845,18,2,2,5,70690,2030 2238
test_1577_aie1_hw_qor,cholesky,1,float,16,12,1,6,0,16,1,1,1,65566,499,7656,1049,43,6,6,12,199654,1966 1982 2046 2238 2606 2622
test_1580_aie1_hw_qor,cholesky,1,float,16,8,2,6,0,16,1,1,1,32360,546,3406,3004,83,18,18,30,168550,1980 1822 1998 1790 1982 1790 1946 2026 1924 2106 1858 1932 1902 1900 2220 1872 1874 2314
test_1589_aie1_hw_qor,cholesky,1,cfloat,72,2,6,7,1,16,default,default,default,,,,,,,,,,
test_1596_aie1_hw_qor,cholesky,1,cfloat,20,95,5,1,0,16,1,1,1,137290,489,58174,489,150,15,15,40,798253,2140 2368 2220 2336 2368 1918 2368 1918 2368 2236 2368 1918 2236 1836 1918
test_1610_aie1_hw_qor,cholesky,1,float,8,7,1,2,0,16,1,1,1,7257,271,2022,655,12,2,2,4,19874,1974 1686
test_1616_aie2_hw_qor,cholesky,2,cfloat,8,4,2,2,1,16,1,1,1,62603,15,16009,15,32,6,6,9,36640,8016 8000 2032 2064 1920 8848
test_1618_aie1_hw_qor,cholesky,1,cfloat,256,1,4,7,1,16,default,default,default,,,,,,,,,,
test_1624_aie22_hw_qor,cholesky,22,cfloat,8,21,1,4,1,16,1,1,1,682394,16,85906,78,32,4,4,8,126184,4328 4306 4242 4286
test_1626_aie22_hw_qor,cholesky,22,cfloat,480,1,6,8,0,16,default,default,default,,,,,,,,,,
test_1627_aie1_hw_qor,cholesky,1,float,88,1,1,4,0,16,1,1,1,238392,126,43767,678,29,4,4,9,175332,1938 3124 2892 3140
test_1638_aie1_hw_qor,cholesky,1,cfloat,32,2,4,4,0,16,1,1,1,26802,378,4187,1343,171,36,36,59,261780,2138 2870 2106 2106 2378 3324 2378 2362 2914 2154 2154 2154 2660 3284 2378 2660 2346 2378 3300 2346 2154 2474 2154 2708 2378 2690 2378 2690 2058 2058 2202 2690 2472 2058 1842 2378
test_1644_aie22_hw_qor,cholesky,22,float,32,28,2,2,0,16,default,default,default,,,,,,,,,,
test_1651_aie22_hw_qor,cholesky,22,cfloat,64,7,2,6,0,16,default,default,default,,,,,,,,,,
test_1661_aie1_hw_qor,cholesky,1,cfloat,8,60,1,4,1,16,1,1,1,90616,164,20371,235,26,4,4,7,171844,2142 1838 1854 1918
test_1666_aie22_hw_qor,cholesky,22,float,400,2,5,2,1,16,default,default,default,,,,,,,,,,
test_1670_aie1_hw_qor,cholesky,1,cfloat,12,32,3,4,1,16,1,1,1,58416,423,9023,1587,98,21,21,30,317559,1904 2162 2162 1888 1912 2138 1888 1928 2138 1874 1852 1874 2082 1938 1918 1906 2034 1826 2156 1794 1906
test_1691_aie22_hw_qor,cholesky,22,cfloat,16,2,1,2,1,16,1,1,1,149126,15,34028,15,11,2,2,4,34164,5010 4926
test_1692_aie2_hw_qor,cholesky,2,float,24,10,1,2,1,16,default,default,default,,,,,,,,,,
test_1703_aie22_hw_qor,cholesky,22,float,48,10,3,4,0,16,default,default,default,,,,,,,,,,
test_1710_aie1_hw_qor,cholesky,1,float,112,2,2,9,1,16,1,1,1,658218,233,77462,303,170,25,25,56,825145,2934 2540 2050 2050 2050 2050 2050 2050 2050 2900 3118 3118 2878 3086 3086 3118 3118 3036 3246 3246 3246 3198 3230 3246 2300
test_1731_aie2_hw_qor,cholesky,2,float,432,1,6,8,0,16,default,default,default,,,,,,,,,,
test_1741_aie1_hw_qor,cholesky,1,cfloat,8,3,2,4,0,16,1,1,1,5042,229,740,243,59,12,12,20,66564,2012 1826 1810 1826 1982 2060 2186 1888 1954 1904 2072 2118
test_1742_aie1_hw_qor,cholesky,1,float,16,8,1,5,0,16,1,1,1,45435,418,6062,1471,25,5,5,7,121365,1966 1982 2238 2606 2622
test_1760_aie1_hw_qor,cholesky,1,float,256,1,4,5,0,16,default,default,default,,,,,,,,,,
test_1761_aie1_hw_qor,cholesky,1,float,40,94,5,5,0,16,default,default,default,,,,,,,,,,
test_1762_aie1_hw_qor,cholesky,1,float,8,14,1,2,0,16,1,1,1,14245,275,4026,278,11,2,2,4,30626,1686 1974
test_1767_aie1_hw_qor,cholesky,1,cfloat,52,1,1,2,1,16,1,1,1,107960,61,30346,137,15,2,2,5,75554,2638 2642
test_1769_aie1_hw_qor,cholesky,1,float,16,2,1,3,0,16,1,1,1,8653,353,1767,362,12,3,3,4,30259,2238 2110 2526
test_1791_aie1_hw_qor,cholesky,1,float,256,2,4,9,0,16,default,default,default,,,,,,,,,,
test_1804_aie1_hw_qor,cholesky,1,float,16,66,2,10,0,16,1,1,1,194358,589,20135,838,159,26,26,58,609162,1542 1830 1678 1678 1678 1678 1678 1678 1678 1678 1714 1788 1780 1884 1802 1788 1838 1882 1758 1760 1808 1868 1866 1730 1756 1760
test_1823_aie22_hw_qor,cholesky,22,float,112,1,1,2,0,16,1,1,1,1716732,18,402850,43,27,2,2,5,161382,4894 4776
test_1842_aie1_hw_qor,cholesky,1,cfloat,4,90,1,3,1,16,1,1,1,41352,189,9477,189,23,3,3,7,105843,1910 1716 1946
test_1858_aie1_hw_qor,cholesky,1,float,8,1,1,3,0,16,1,1,1,1743,235,297,909,14,3,3,5,15731,1688 1672 1650
test_1877_aie1_hw_qor,cholesky,1,cfloat,8,158,2,3,0,16,1,1,1,131730,197,37059,258,59,9,9,16,283939,1760 2006 2006 1744 2042 1784 1682 1682 1964
test_1881_aie1_hw_qor,cholesky,1,float,88,1,1,1,0,16,1,1,1,217676,69,132115,73,11,1,1,3,67153,2624
test_1882_aie1_hw_qor,cholesky,1,float,192,4,6,5,1,16,default,default,default,,,,,,,,,,
test_1898_aie22_hw_qor,cholesky,22,cfloat,48,67,6,2,0,16,default,default,default,,,,,,,,,,
test_1914_aie1_hw_qor,cholesky,1,cfloat,48,5,2,2,0,16,1,1,1,251093,91,84645,329,42,6,6,11,236610,3004 2058 2676 2690 2686 2698
test_1940_aie22_hw_qor,cholesky,22,float,48,49,3,5,0,16,default,default,default,,,,,,,,,,
test_1941_aie1_hw_qor,cholesky,1,float,16,9,2,2,1,16,1,1,1,16803,473,4531,1625,31,6,6,9,68994,2156 1982 1970 1970 1980 2132
test_1960_aie22_hw_qor,cholesky,22,cfloat,56,1,1,8,0,16,1,1,1,1041666,62,87878,92,94,8,8,18,495056,4754 4916 4916 5196 4934 5442 5442 5442
test_1975_aie22_hw_qor,cholesky,22,float,16,13,1,2,1,16,1,1,1,439164,35,97307,154,18,2,2,4,89190,3316 3324
test_1993_aie2_hw_qor,cholesky,2,float,560,1,5,7,0,16,default,default,default,,,,,,,,,,
test_2000_aie1_hw_qor,cholesky,1,float,48,6,3,6,0,16,1,1,1,137084,704,16324,1843,160,33,33,62,632731,2208 1850 2288 2426 2442 2938 2114 2992 2492 2464 2938 2114 2992 2492 2464 2186 2820 2138 2170 2138 2410 2644 3364 2612 2628 2612 2446 2170 2154 2170 2154 2138 2896
test_2002_aie1_hw_qor,cholesky,1,float,80,1,2,6,1,16,1,1,1,202763,271,22059,271,91,18,18,30,355814,3358 2130 2130 2098 2114 2098 2908 3116 3164 2614 3164 3164 2226 3332 3292 3316 2110 3316
test_2004_aie2_hw_qor,cholesky,2,cfloat,48,1,1,6,0,16,default,default,default,,,,,,,,,,
