Library Element,Test Name,AIE_VARIANT,UUT_KERNEL,T_DATA_A,T_DATA_B,DATA_OUT_TYPE,P_DIM_A,P_DIM_AB,P_DIM_B,P_SHIFT,P_ROUND_MODE,P_SAT_MODE,P_DIM_A_LEADING,P_DIM_B_LEADING,P_DIM_OUT_LEADING,P_ADD_TILING_A,P_ADD_TILING_B,P_ADD_DETILING_OUT,P_INPUT_WINDOW_VSIZE_A,P_INPUT_WINDOW_VSIZE_B,P_CASC_LEN,UUT_SSR,SINGLE_BUF,COMPILE,SIM,FUNC,Latency (ns),Throughput (MSa/s),cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
matrix_mult,test_11348_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,88,8,240,16,0,0,0,0,0,0,0,0,704,1920,1,11,0,1,1,1,9754,6492,4031,6549 MSa/s,99,11,11,22,542333,2208 2208 2208 2208 2208 2208 2208 2208 2208 2208 2208
matrix_mult,test_11351_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint16,8608,4,8,16,0,0,0,1,0,0,0,0,34432,32,1,8,0,1,1,1,27754,6643,4328,19889 MSa/s,96,8,8,16,570512,1040 1040 1040 1040 1040 1040 1040 1040
matrix_mult,test_11352_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int32,192,368,4,16,0,0,0,0,1,0,0,0,70656,1472,4,1,0,1,1,1,9911,91,1618,593 MSa/s,33,4,4,8,162078,976 1008 1008 1040
matrix_mult,test_11353_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint16,1,168,1088,16,0,0,0,0,1,0,0,0,168,182784,14,1,0,1,1,1,120568,90,1980,686 MSa/s,136,14,14,26,771770,1216 1216 1216 1216 1216 1216 1216 1216 1216 1264 1184 1216 1216 1216
matrix_mult,test_11356_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,16,400,44,16,0,0,1,1,0,0,0,0,6400,17600,4,2,0,1,1,1,10656,199,3756,234 MSa/s,74,8,8,16,355900,1120 1184 1184 1280 1120 1184 1184 1280
matrix_mult,test_11357_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,11380,20,4,16,0,0,0,0,0,0,0,0,227600,80,5,5,0,1,1,1,22139,3117,9123,6240 MSa/s,213,25,25,54,1148655,944 976 976 976 976 944 976 976 976 976 944 976 976 976 976 944 976 976 976 976 944 976 976 976 976
matrix_mult,test_11359_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,237,20,16,16,0,0,1,1,0,0,0,0,4740,320,5,1,0,1,1,1,18253,582,8109,584 MSa/s,31,5,5,9,152562,1216 1312 1312 1312 1408
matrix_mult,test_11364_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint16,18,1072,16,16,0,0,1,0,1,0,0,0,19296,17152,2,2,0,1,1,1,41213,19,9843,36 MSa/s,48,4,4,8,302644,1072 1136 1072 1136
matrix_mult,test_11366_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,1360,52,16,16,0,0,0,1,0,0,0,0,70720,832,1,10,0,1,1,1,9527,3843,4689,5800 MSa/s,140,10,10,20,795030,1376 1376 1376 1376 1376 1376 1376 1376 1376 1376
matrix_mult,test_11373_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,48,24,1132,16,0,0,0,0,0,0,0,0,1152,27168,3,6,0,1,1,1,55434,3924,8231,8251 MSa/s,162,18,18,36,917910,1152 1184 1248 1152 1184 1248 1152 1184 1248 1152 1184 1248 1152 1184 1248 1152 1184 1248
matrix_mult,test_11374_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,888,48,96,16,0,0,1,0,1,0,0,0,42624,4608,1,6,0,1,1,1,135517,1812,44564,2391 MSa/s,120,6,6,18,805722,1120 1120 1120 1120 1120 1120
matrix_mult,test_11381_aie2_hw_qor,AIE-ML,matrix_mult,cint16,int16,cint16,200,112,56,16,0,0,1,1,1,0,0,0,22400,6272,4,2,0,1,1,1,36903,864,16180,865 MSa/s,64,8,8,16,336462,1216 1296 1296 1344 1216 1296 1296 1344
matrix_mult,test_11382_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,16,104,1240,16,0,0,1,0,0,0,0,0,1664,128960,13,2,0,1,1,1,58190,1715,4539,5472 MSa/s,211,26,26,52,1174422,1200 1200 1200 1200 1200 1200 1200 1280 1152 1200 1200 1200 1200 1200 1200 1200 1200 1200 1200 1200 1280 1152 1200 1200 1200 1200
matrix_mult,test_11385_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,13112,24,8,16,0,0,1,1,1,0,0,0,314688,192,3,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_11388_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,40560,48,4,16,0,0,1,0,1,0,0,0,1946880,192,12,10,0,default,default,default,,,,,,,,,,
matrix_mult,test_11389_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,1620,4,24,16,0,0,0,0,0,0,0,0,6480,96,1,6,0,1,1,1,62934,1806,13921,3491 MSa/s,78,6,6,12,437100,1264 1264 1264 1264 1264 1264
matrix_mult,test_11392_aie2_hw_qor,AIE-ML,matrix_mult,cint16,int16,cint32,52,112,160,16,0,0,1,0,1,0,0,0,5824,17920,7,13,0,default,default,default,,,,,,,,,,
matrix_mult,test_11393_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,164,80,92,16,0,0,0,1,1,0,0,0,13120,7360,1,1,0,1,1,1,312082,93,186442,101 MSa/s,24,1,1,4,173903,1152
matrix_mult,test_11395_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,21,176,96,16,0,0,0,1,1,0,0,0,3696,16896,8,1,0,1,1,1,50170,121,20839,120 MSa/s,75,8,8,17,379210,1248 1312 1312 1312 1312 1312 1312 1408
matrix_mult,test_11398_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,20,8,104,16,0,0,0,1,1,0,0,0,160,832,2,1,0,1,1,1,11424,623,3920,663 MSa/s,15,2,2,4,46883,1216 1408
matrix_mult,test_11399_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,68,12,8,16,0,0,1,1,1,0,0,0,816,96,3,1,0,1,1,1,2667,557,1185,573 MSa/s,14,3,3,4,29858,1120 1216 1312
matrix_mult,test_11400_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,64,4,456,16,0,0,1,0,1,0,0,0,256,1824,1,2,0,1,1,1,42406,2064,3059,11925 MSa/s,24,2,2,4,137758,1168 1168
matrix_mult,test_11408_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int32,4,112,80,16,0,0,1,0,0,0,0,0,448,8960,7,1,0,1,1,1,2710,621,427,936 MSa/s,31,7,7,10,55469,960 1008 1008 1008 1008 1008 1072
matrix_mult,test_11410_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,320,24,336,16,0,0,1,1,1,0,0,0,7680,8064,1,16,0,1,1,1,88523,3616,23698,5671 MSa/s,272,16,16,32,2050416,2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016
matrix_mult,test_11413_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint32,43,40,168,16,0,0,0,1,1,0,0,0,1720,6720,1,1,0,1,1,1,161047,133,53165,169 MSa/s,19,1,1,3,127506,1168
matrix_mult,test_11416_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint32,75,28,152,16,0,0,0,0,1,0,0,0,2100,4256,1,5,0,1,1,1,32043,1059,13417,1062 MSa/s,65,5,5,10,380410,1200 1200 1200 1200 1200
matrix_mult,test_11419_aie2_hw_qor,AIE-ML,matrix_mult,cint16,int16,cint32,17800,24,4,16,0,0,1,1,0,0,0,0,427200,96,3,10,0,default,default,default,,,,,,,,,,
matrix_mult,test_11421_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,1088,8,24,16,0,0,0,0,1,0,0,0,8704,192,1,4,0,1,1,1,16181,4394,7392,4415 MSa/s,56,4,4,8,293436,1344 1344 1344 1344
matrix_mult,test_11423_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,1020,640,120,16,0,0,1,1,1,0,0,0,652800,76800,10,15,0,default,default,default,,,,,,,,,,
matrix_mult,test_11424_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,468,1064,88,16,0,0,0,1,0,0,0,0,497952,93632,14,6,0,default,default,default,,,,,,,,,,
matrix_mult,test_11433_aie2_hw_qor,AIE-ML,matrix_mult,cint16,int16,cint16,8,48,32,16,0,0,1,1,0,0,0,0,384,1536,4,1,0,1,1,1,1578,567,545,587 MSa/s,19,4,4,6,20007,1232 1472 1472 1488
matrix_mult,test_11434_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint32,4433,24,8,16,0,0,1,1,1,0,0,0,106392,192,6,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_11438_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,2,16,568,16,0,0,0,1,1,0,0,0,32,9088,1,1,0,1,1,1,42667,106,4225,336 MSa/s,12,1,1,3,57239,1248
matrix_mult,test_11439_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint32,1888,32,32,16,0,0,0,0,1,0,0,0,60416,1024,1,8,0,1,1,1,88171,1925,24088,3135 MSa/s,152,8,8,24,1049744,1376 1376 1376 1376 1376 1376 1376 1376
matrix_mult,test_11442_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int16,12,24,320,16,0,0,0,1,0,0,0,0,288,7680,1,1,0,1,1,1,9202,1248,2924,1641 MSa/s,9,1,1,2,49423,1120
matrix_mult,test_11444_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint32,345,40,104,16,0,0,0,1,1,0,0,0,13800,4160,1,15,0,1,1,1,42099,2517,17773,2523 MSa/s,210,15,15,30,1216590,1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184 1184
matrix_mult,test_11445_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,4752,20,4,16,0,0,0,1,1,0,0,0,95040,80,5,4,0,default,default,default,,,,,,,,,,
matrix_mult,test_11447_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int32,38480,4,4,16,0,0,0,0,0,0,0,0,153920,16,1,10,0,1,1,1,43675,9284,5309,36240 MSa/s,180,10,10,20,1253910,928 928 928 928 928 928 928 928 928 928
matrix_mult,test_11451_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int16,464,16,24,16,0,0,1,0,0,0,0,0,7424,384,2,4,0,1,1,1,3352,9951,1332,10450 MSa/s,32,8,8,12,97872,1056 1088 1056 1088 1056 1088 1056 1088
matrix_mult,test_11458_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,17072,4,4,16,0,0,1,1,0,0,0,0,68288,16,1,11,0,1,1,1,15149,13731,2928,29153 MSa/s,154,11,11,22,844965,992 992 992 992 992 992 992 992 992 992 992
matrix_mult,test_11459_aie2_hw_qor,AIE-ML,matrix_mult,cint16,int16,cint16,312,8,56,16,0,0,1,0,0,0,0,0,2496,448,2,3,0,1,1,1,21634,2402,9061,2410 MSa/s,45,6,6,12,178251,1616 1360 1616 1360 1616 1360
matrix_mult,test_11466_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,8,24,728,16,0,0,0,1,1,0,0,0,192,17472,6,4,0,1,1,1,21178,2495,2050,3593 MSa/s,172,24,24,67,707916,1024 1040 1040 1040 1136 1040 1024 1040 1040 1040 1136 1040 1024 1040 1040 1040 1136 1040 1024 1040 1040 1040 1136 1040
matrix_mult,test_11468_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint32,104,100,424,16,0,0,1,0,1,0,0,0,10400,42400,5,8,0,default,default,default,,,,,,,,,,
matrix_mult,test_11469_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int16,12,8,3160,16,0,0,0,1,0,0,0,0,96,25280,2,3,0,1,1,1,65848,7495,2000,23700 MSa/s,84,6,6,12,468540,912 1040 912 1040 912 1040
matrix_mult,test_11470_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,247,66,128,16,0,0,0,0,1,0,0,0,16302,8448,11,13,0,default,default,default,,,,,,,,,,
matrix_mult,test_11474_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,16,1372,8,16,0,0,0,0,1,0,0,0,21952,10976,2,2,0,1,1,1,38716,5,16819,9 MSa/s,52,4,4,8,362036,1104 1248 1104 1248
matrix_mult,test_11475_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int32,56400,96,4,16,0,0,1,1,0,0,0,0,5414400,384,12,15,0,default,default,default,,,,,,,,,,
matrix_mult,test_11476_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int16,24,52,236,16,0,0,0,0,1,0,0,0,1248,12272,1,3,0,1,1,1,14661,1153,2437,2905 MSa/s,30,3,3,6,181485,1088 1088 1088
matrix_mult,test_11477_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,8,3560,32,16,0,0,1,0,0,0,0,0,28480,113920,10,2,0,1,1,1,44643,20,4971,64 MSa/s,180,20,20,42,1184888,1248 1248 1248 1248 1248 1264 1200 1248 1248 1248 1248 1248 1248 1248 1248 1264 1200 1248 1248 1248
matrix_mult,test_11483_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint16,6567,140,8,16,0,0,1,1,1,0,0,0,919380,1120,7,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_11484_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,140,12,24,16,0,0,1,0,1,0,0,0,1680,288,3,1,0,1,1,1,16987,624,6458,650 MSa/s,21,3,3,5,89519,1216 1296 1408
matrix_mult,test_11485_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,1368,16,16,16,0,0,0,1,1,0,0,0,21888,256,2,6,0,1,1,1,16901,3343,8154,3355 MSa/s,126,12,12,24,739026,1520 1920 1520 1920 1520 1920 1520 1920 1520 1920 1520 1920
matrix_mult,test_11487_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int16,816,760,8,16,0,0,0,1,1,0,0,0,620160,6080,10,3,0,default,default,default,,,,,,,,,,
matrix_mult,test_11494_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,232,64,64,16,0,0,0,1,0,0,0,0,14848,4096,4,2,0,1,1,1,23895,1767,10477,1771 MSa/s,52,8,8,14,287804,1056 1104 1104 1200 1056 1104 1104 1200
matrix_mult,test_11501_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,348,8,20,16,0,0,1,1,0,0,0,0,2784,160,1,1,0,1,1,1,18108,1091,7933,1096 MSa/s,13,1,1,3,70287,1104
matrix_mult,test_11502_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,12072,4,8,16,0,0,0,1,1,0,0,0,48288,32,1,12,0,1,1,1,58938,4438,11081,10894 MSa/s,228,12,12,36,1574676,1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056
matrix_mult,test_11508_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,3536,8,20,16,0,0,0,1,0,0,0,0,28288,160,1,13,0,1,1,1,12960,16227,3518,25127 MSa/s,156,13,13,26,828867,1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152
matrix_mult,test_11512_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,12,8,32,16,0,0,1,1,0,0,0,0,96,256,2,1,0,1,1,1,2014,616,735,653 MSa/s,10,2,2,4,14115,1584 1584
matrix_mult,test_11513_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,20,56,12,16,0,0,0,1,0,0,0,0,1120,672,2,1,0,1,1,1,2980,224,1305,229 MSa/s,12,2,2,4,20628,1072 1216
matrix_mult,test_11516_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,48,32,2368,16,0,0,0,0,1,0,0,0,1536,75776,8,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_11520_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,36,20,16,16,0,0,0,0,0,0,0,0,720,320,1,1,0,1,1,1,3219,403,1747,412 MSa/s,7,1,1,2,25495,1840
matrix_mult,test_11521_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,3072,20,16,16,0,0,0,1,0,0,0,0,61440,320,1,8,0,1,1,1,11918,7994,7070,8690 MSa/s,136,8,8,16,912504,1376 1376 1376 1376 1376 1376 1376 1376
matrix_mult,test_11523_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,3916,40,8,16,0,0,1,1,0,0,0,0,156640,320,5,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_11525_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int32,28,24,16,16,0,0,0,0,1,0,0,0,672,384,1,7,0,1,1,1,646,2853,81,6913 MSa/s,49,7,7,14,32361,1072 1072 1072 1072 1072 1072 1072
matrix_mult,test_11526_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,38912,48,4,16,0,0,0,1,1,0,0,0,1867776,192,12,16,0,default,default,default,,,,,,,,,,
matrix_mult,test_11527_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,80,4,536,16,0,0,0,0,1,0,0,0,320,2144,1,10,0,1,1,1,41909,4091,4501,11908 MSa/s,110,10,10,20,541670,1392 1392 1392 1392 1392 1392 1392 1392 1392 1392
matrix_mult,test_11530_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint16,18,1208,24,16,0,0,0,1,1,0,0,0,21744,28992,2,2,0,1,1,1,71688,17,16876,31 MSa/s,60,4,4,8,418100,1104 1184 1104 1184
matrix_mult,test_11531_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,16,148,64,16,0,0,1,1,1,0,0,0,2368,9472,1,2,0,1,1,1,28596,106,2578,496 MSa/s,18,2,2,4,97822,1264 1264
matrix_mult,test_11532_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,4,48,24,16,0,0,0,1,1,0,0,0,192,1152,1,2,0,1,1,1,2715,103,481,249 MSa/s,14,2,2,4,27438,1264 1264
matrix_mult,test_11537_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,60,20,2176,16,0,0,1,0,1,0,0,0,1200,43520,5,15,0,default,default,default,,,,,,,,,,
matrix_mult,test_11541_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,8,760,144,16,0,0,0,1,0,0,0,0,6080,109440,10,1,0,1,1,1,13955,260,4839,297 MSa/s,89,10,10,21,517436,1200 1264 1264 1264 1264 1264 1264 1264 1264 1376
matrix_mult,test_11542_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,3248,32,32,16,0,0,1,1,0,0,0,0,103936,1024,1,14,0,1,1,1,70784,2517,36730,3537 MSa/s,266,14,14,42,1808450,2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016 2016
matrix_mult,test_11546_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,22,296,32,16,0,0,0,0,1,0,0,0,6512,9472,1,1,0,1,1,1,53771,21,27010,32 MSa/s,15,1,1,3,103447,1536
matrix_mult,test_11550_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,1,10,288,16,0,0,1,1,0,0,0,0,10,2880,1,1,0,1,1,1,32292,62,1535,234 MSa/s,11,1,1,3,53042,1296
matrix_mult,test_11551_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,4,8,32,16,0,0,0,1,1,0,0,0,32,256,2,1,0,1,1,1,934,1174,97,1649 MSa/s,11,2,2,4,6676,960 1056
matrix_mult,test_11559_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,32,8,100,16,0,0,1,0,1,0,0,0,256,800,1,4,0,1,1,1,2837,4953,471,8492 MSa/s,28,4,4,8,49212,1072 1072 1072 1072
matrix_mult,test_11561_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,480,16,28,16,0,0,0,0,0,0,0,0,7680,448,2,12,0,1,1,1,2867,14883,1054,15939 MSa/s,96,24,24,36,242928,1168 1056 1168 1056 1168 1056 1168 1056 1168 1056 1168 1056 1168 1056 1168 1056 1168 1056 1168 1056 1168 1056 1168 1056
matrix_mult,test_11562_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,104,8384,28,16,0,0,0,1,0,0,0,0,871936,234752,16,13,0,default,default,default,,,,,,,,,,
matrix_mult,test_11566_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,10,4,3392,16,0,0,0,0,1,0,0,0,40,13568,1,5,0,1,1,1,121069,2241,5324,7963 MSa/s,75,5,5,10,554355,1216 1216 1216 1216 1216
matrix_mult,test_11568_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int32,40,8,2008,16,0,0,0,1,0,0,0,0,320,16064,1,5,0,default,default,default,,,,,,,,,,
matrix_mult,test_11570_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,176,1640,8,16,0,0,0,0,1,0,0,0,288640,13120,5,8,0,default,default,default,,,,,,,,,,
matrix_mult,test_11573_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,28,16,1088,16,0,0,0,0,1,0,0,0,448,17408,4,7,0,1,1,1,71997,2544,14394,2645 MSa/s,273,28,28,116,1287069,1568 1504 1696 1696 1568 1504 1696 1696 1568 1504 1696 1696 1568 1504 1696 1696 1568 1504 1696 1696 1568 1504 1696 1696 1568 1504 1696 1696
matrix_mult,test_11574_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint16,4,104,552,16,0,0,0,0,0,0,0,0,416,57408,13,4,0,default,default,default,,,,,,,,,,
matrix_mult,test_11577_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,13068,32,12,16,0,0,0,0,1,0,0,0,418176,384,2,11,0,1,1,1,78152,3663,43675,4997 MSa/s,231,22,22,44,1545500,1040 1120 1040 1120 1040 1120 1040 1120 1040 1120 1040 1120 1040 1120 1040 1120 1040 1120 1040 1120 1040 1120
matrix_mult,test_11581_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,8200,56,8,16,0,0,0,1,0,0,0,0,459200,448,14,5,0,default,default,default,,,,,,,,,,
matrix_mult,test_11583_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,816,96,8,16,0,0,1,1,0,0,0,0,78336,768,3,1,0,1,1,1,25519,370,9324,875 MSa/s,36,3,3,6,221593,1200 1248 1344
matrix_mult,test_11585_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int16,20,328,72,16,0,0,1,1,1,0,0,0,6560,23616,1,1,0,1,1,1,45016,90,7982,225 MSa/s,13,1,1,3,81423,1088
matrix_mult,test_11587_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,1,196,24,16,0,0,0,1,0,0,0,0,196,4704,7,1,0,1,1,1,5045,22,1308,22 MSa/s,31,7,7,14,94082,1056 1104 1104 1104 1104 1104 1168
matrix_mult,test_11588_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int32,200,136,140,16,0,0,1,1,1,0,0,0,27200,19040,1,2,0,1,1,1,209486,391,75490,463 MSa/s,42,2,2,8,301342,1072 1072
matrix_mult,test_11589_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,59160,8,4,16,0,0,0,1,1,0,0,0,473280,32,2,15,0,default,default,default,,,,,,,,,,
matrix_mult,test_11591_aie2_hw_qor,AIE-ML,matrix_mult,cint16,int16,cint32,8,1032,8,16,0,0,0,1,0,0,0,0,8256,8256,3,1,0,1,1,1,4132,29,2255,35 MSa/s,21,3,3,6,106658,1376 1520 1584
matrix_mult,test_11594_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,3,14,96,16,0,0,1,1,1,0,0,0,42,1344,1,3,0,1,1,1,12928,133,677,531 MSa/s,27,3,3,6,76374,1296 1296 1296
matrix_mult,test_11598_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,96,16,192,16,0,0,1,0,0,0,0,0,1536,3072,2,6,0,1,1,1,8810,7480,2834,8129 MSa/s,78,12,12,24,259704,1136 1392 1136 1392 1136 1392 1136 1392 1136 1392 1136 1392
matrix_mult,test_11605_aie2_hw_qor,AIE-ML,matrix_mult,cint16,int16,cint32,500,720,16,16,0,0,1,0,0,0,0,0,360000,11520,12,5,0,default,default,default,,,,,,,,,,
matrix_mult,test_11609_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint32,cint32,5,4,264,16,0,0,1,0,0,0,0,0,20,1056,2,1,0,1,1,1,16420,564,2895,569 MSa/s,10,2,2,3,42714,1088 1136
matrix_mult,test_11611_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,96,96,1740,16,0,0,0,1,0,0,0,0,9216,167040,12,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_11613_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,120,8,1056,16,0,0,0,0,1,0,0,0,960,8448,2,10,0,1,1,1,67440,7520,20246,7823 MSa/s,230,20,20,40,1234120,1184 1136 1184 1136 1184 1136 1184 1136 1184 1136 1184 1136 1184 1136 1184 1136 1184 1136 1184 1136
matrix_mult,test_11614_aie2_hw_qor,AIE-ML,matrix_mult,int32,int16,int32,4396,200,4,16,0,0,0,1,1,0,0,0,879200,800,10,7,0,default,default,default,,,,,,,,,,
matrix_mult,test_11615_aie2_hw_qor,AIE-ML,matrix_mult,int32,int32,int32,392,24,128,16,0,0,0,0,1,0,0,0,9408,3072,3,7,0,1,1,1,18177,8329,7591,8262 MSa/s,147,21,21,35,694575,1520 1456 1424 1520 1456 1424 1520 1456 1424 1520 1456 1424 1520 1456 1424 1520 1456 1424 1520 1456 1424
matrix_mult,test_11622_aie2_hw_qor,AIE-ML,matrix_mult,cint16,cint16,cint16,56,24,3552,16,0,0,1,1,1,0,0,0,1344,85248,6,14,0,default,default,default,,,,,,,,,,
matrix_mult,test_11623_aie2_hw_qor,AIE-ML,matrix_mult,cint32,cint16,cint32,1832,96,8,16,0,0,1,0,1,0,0,0,175872,768,12,2,0,1,1,1,41877,554,18389,996 MSa/s,272,24,24,48,1589046,1504 1504 1504 1504 1504 1504 1296 1424 1504 1504 1504 1504 1504 1504 1504 1504 1504 1504 1296 1424 1504 1504 1504 1504
matrix_mult,test_11624_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,2064,4,64,16,0,0,0,1,0,0,0,0,8256,256,1,12,0,1,1,1,40568,9724,5949,27755 MSa/s,120,12,12,24,612276,1040 1040 1040 1040 1040 1040 1040 1040 1040 1040 1040 1040
matrix_mult,test_11627_aie2_hw_qor,AIE-ML,matrix_mult,cint16,int16,cint16,112,32,8,16,0,0,1,1,1,0,0,0,3584,256,2,2,0,1,1,1,1839,1127,964,1161 MSa/s,20,4,4,8,46642,1376 1584 1376 1584
matrix_mult,test_11632_aie2_hw_qor,AIE-ML,matrix_mult,int16,int16,int16,160,608,352,16,0,0,0,1,1,0,0,0,97280,214016,8,4,0,default,default,default,,,,,,,,,,
matrix_mult,test_11634_aie2_hw_qor,AIE-ML,matrix_mult,int16,int32,int32,17544,72,4,16,0,0,0,1,0,0,0,0,1263168,288,9,6,0,default,default,default,,,,,,,,,,
